,단어,점수
5313,발컨,-1
5314,발휘하지 못하다,-1
5315,밝게,2
5316,밝게 빛나거나,1
5317,밝게 통달하는,2
5318,밝고,2
5319,밝고 강렬하게,2
5320,밝고 경쾌하다,2
5321,밝고 똑똑하다,2
5322,밝고 똑똑한,2
5323,밝고 보드랍게,2
5324,밝고 선명하다,2
5325,밝고 선명한,1
5326,밝고 어질다,2
5327,밝고 큰 덕,2
5328,밝고 환함,2
5329,밝고 활기가,2
5330,밝다,2
5331,밝아서,2
5332,밝은,2
5333,밝은 마음,2
5334,밝은 빛이,2
5335,밝은 사람,2
5336,밝은 재주,2
5337,밝은 지혜와,2
5338,밝지 못하고,-1
5339,밥이나 축내는,-2
5340,방긋,2
5341,방긋 웃는,2
5342,방긋 웃다,2
5343,방긋방긋,2
5344,방긋방긋 웃는,2
5345,방긋방긋 웃다,2
5346,방면에 능하고,2
5347,방자하고,-1
5348,방자한,-1
5349,방자한 태도로,-1
5350,방정,-2
5351,방정맞게,-2
5352,방정맞게 계속,-2
5353,방정맞게 까불거나,-2
5354,방정맞게 까불며,-2
5355,방정맞게 씰룩거리는,-1
5356,방정맞게 오몰거리며,-2
5357,방정맞게 움직이거나,-2
5358,방정맞게 움직이며,-2
5359,방정맞게 행동하다,-2
5360,방정맞고,-2
5361,방정맞은,-2
5362,방정맞은 사람을,-2
5363,방정을 떠는,-2
5364,방정을 떨다,-2
5365,방치되다,-1
5366,방탕하게,-2
5367,방탕하게 놀기를,-2
5368,방탕하게 놀아나는,-2
5369,방탕하고,-2
5370,방탕하다,-1
5371,방탕한,-2
5372,방탕한 기질,-2
5373,방탕한 사람을,-1
5374,방탕한 짓을,-2
5375,방해가,-2
5376,방해가 되거나,-2
5377,방해가 되는,-2
5378,방해가 되다,-2
5379,방해하거나,-2
5380,방해하거나 막다,-2
5381,방해하는,-2
5382,방해하는 악업을,-2
5383,방해하는 조건,-2
5384,방해하는 짓,-2
5385,방해하는 짓을,-2
5386,방해하다,-2
5387,방해하던,-2
5388,방해하던 일,-2
5389,방해하여,-2
5390,방해함,-2
5391,방향도 없이,-1
5392,배가 떠남,-1
5393,배가 아프고,-1
5394,배가 아프다,-1
5395,배가 아프며,-1
5396,배를 곯다,-2
5397,배반하다,-2
5398,배반함,-2
5399,배신하다,-2
5400,배신하여,-2
5401,배우는,0
5402,배우다,1
5403,배우지 못하여,-1
5404,배우지 못한,-1
5405,배워지고,0
5406,배워지고 닦이다,1
5407,배은망덕,-2
5408,배척되다,-2
5409,배척하다,-2
5410,배탈,-2
5411,뱀과 같이,-1
5412,버겁다,-2
5413,버그러져,-2
5414,버그러진,-2
5415,버그러진 데가,-2
5416,버그러진 모양,-2
5417,버려두어,-2
5418,버려지다,-2
5419,버릇,0
5420,버릇없게,-2
5421,버릇없게 굴다,-2
5422,버릇없고,-2
5423,버릇없는,-2
5424,버릇없는 짓을,-2
5425,버릇없이,-2
5426,버릇없이,-2
5427,버릇없이 경솔하게,-2
5428,버릇없이 구는,-2
5429,버릇없이 구는 태도로,-2
5430,버릇없이 굴다,-2
5431,버릇없이 까부는,-2
5432,버릇없이 까불다,-2
5433,버릇없이 행동하는,-2
5434,버릇없이 행동하다,-2
5435,버릇없이 흔들거나,-2
5436,버릇이 없거나,-2
5437,버릇이 없다,-2
5438,버리다,-2
5439,버린다는,-2
5440,버성기어,-1
5441,버젓하고 당당하게,2
5442,버젓하고 당당하다,2
5443,버젓하지,0
5444,버젓하지 못하다,-2
5445,버티거나 반항하다,-2
5446,버프,1
5447,벅차다,0
5448,번거로운,-2
5449,번거로운 일을,-2
5450,번거롭게,-2
5451,번거롭게 굴어,-2
5452,번거롭다,-2
5453,번드럽게,0
5454,번드럽다,0
5455,번듯이,1
5456,번듯하게,1
5457,번듯하고,1
5458,번듯하고 의젓한,1
5459,번지르르하게,0
5460,번지르르하게 나다,0
5461,번창한,2
5462,번창한 집안,2
5463,번하다,1
5464,벌,-2
5465,벌레가 나오는,-1
5466,벌로,-2
5467,벌로 내는,-2
5468,벌받을,-2
5469,벌받을 일을,-2
5470,벌벌 떨릴,-1
5471,벌벌 떨며,-1
5472,벌을,0
5473,벌을 받거나,-1
5474,벌을 받다,-2
5475,벌을 주다,0
5476,범인,-2
5477,범죄,-2
5478,범죄 사실을,-2
5479,범죄 행위나,-2
5480,범죄로,-2
5481,범죄로 인해,-2
5482,범죄를,-2
5483,범죄를 저지르도록,-2
5484,범죄를 저지른,-2
5485,범죄를 한,-2
5486,범죄에,-2
5487,범죄에 가담시키거나,-2
5488,범죄에 의하여,-2
5489,범죄자,-1
5490,범죄자들의,-2
5491,범죄적인,-2
5492,범죄적인 행위,-2
5493,법률에 위반되어,-2
5494,법석이는 짓을,-1
5495,법을 무시하고,-1
5496,법을 위반한,-2
5497,벗,1
5498,벗어나,-1
5499,벗어나 틀어지다,-2
5500,벗어나다,-1
5501,벗어나지 못하다,-1
5502,벗어남이 없이,1
5503,벙글거리며,0
5504,벙긋,2
5505,벙긋 웃는,2
5506,벙긋 웃다,2
5507,벙긋벙긋,2
5508,벙긋벙긋 웃는,2
5509,벙긋벙긋 웃다,2
5510,벙벙한,-1
5511,벙벙한 모양,-1
5512,베푸는,1
5513,베푸는 마음이,2
5514,베푸는 사랑,2
5515,베푸는 사랑과,2
5516,베푸는 정,2
5517,베풀거나,1
5518,베풀다,1
5519,베풀어,1
5520,베풀어 주는,1
5521,베풀어 주다,1
5522,베풀어 줌,1
5523,베풀어서,1
5524,베풀어져,1
5525,베풀어져 주어지다,1
5526,베풀어지다,1
5527,벼르다,-1
5528,벼슬을 박탈하고,-2
5529,벼슬이 박탈되고,-2
5530,변덕스러워,-1
5531,변변찮은,-2
5532,변변찮은 고통이나,-2
5533,변변치 못하거나,-2
5534,변변치 못하다,-1
5535,변변치 못한,-2
5536,변변하지 못하여,-2
5537,변변하지 못한,-2
5538,변비,-1
5539,변비증,-1
5540,변사하다,-2
5541,변태,-1
5542,변함없이,1
5543,별로다,-1
5544,별스러울,-1
5545,별스러울 정도로,-1
5546,별스러워,-1
5547,별안간 호들갑스럽게,-1
5548,볍신,-2
5549,병,-2
5550,병 따위가,-1
5551,병 따위로,-2
5552,병독,-2
5553,병독이 옮아,-2
5554,병든,-2
5555,병든 몸으로,-2
5556,병들거나,-2
5557,병들어,-2
5558,병맛,-1
5559,병세가,-2
5560,병세가 지독하여,-2
5561,병신이나,-2
5562,병신이나 다름없는,-2
5563,병에서,-2
5564,병에서 벗어나,2
5565,병으로,-2
5566,병으로 인하여,-2
5567,병을,-2
5568,병을 앓거나,-2
5569,병을 앓고,-2
5570,병을 앓는,-2
5571,병을 앓은,-1
5572,병을 일으키는,-1
5573,병을 치료하다,1
5574,병의 기운이,-2
5575,병의 빌미,-1
5576,병이,-2
5577,병이 나거나,-2
5578,병이 나다,-2
5579,병이 나서,-2
5580,병이 남,-2
5581,병이 생겨,-2
5582,병이 잦음,-2
5583,병이나,-2
5584,병이나 과로,-2
5585,병이다,-2
5586,병적 상태,-2
5587,병적 증상,-2
5588,병적으로,-2
5589,병적으로 싫어하고,-2
5590,병적인,-2
5591,병적인 강박,-2
5592,병적인 증상,-2
5593,병증,-2
5594,병증으로,-2
5595,병증을,-2
5596,병치레를,-1
5597,병치레를 하는,-1
5598,보고 싶거나,0
5599,보고 싶어,1
5600,보고 싶어 하다,1
5601,보고 즐기다,2
5602,보기 거북하다,-2
5603,보기 사납게,-2
5604,보기 싫게,-2
5605,보기 좋게,2
5606,보기 좋을,2
5607,보기 좋을 정도로,2
5608,보기 흉하게,-2
5609,보기 흉할,-2
5610,보기도 괜찮고,1
5611,보기에 가량맞고,-2
5612,보기에 가엾고,-2
5613,보기에 딱하여,-2
5614,보기에 무정한,-2
5615,보기에 무지하고,-2
5616,보기에 미련하고,-2
5617,보기에 부끄러운,-2
5618,보기에 사랑스럽거나,2
5619,보기에 신묘하게,1
5620,보기에 싫다,-2
5621,보기에 싫은,-2
5622,보기에 야멸치고,-2
5623,보기에 어려운,-1
5624,보기에 어질고,1
5625,보기에 언짢거나,-2
5626,보기에 언짢을,-2
5627,보기에 욕심이,-2
5628,보기에 좋고,2
5629,보기에 좋다,2
5630,보기에 좋아지다,2
5631,보기에 짜증이,-2
5632,보기에 천하고,-2
5633,보기에 흉하다,-2
5634,보답이,1
5635,보답하는,1
5636,보드라운,1
5637,보드라운 느낌이,1
5638,보드라운 모양,1
5639,보드랍게,1
5640,보드랍게 살그머니,1
5641,보드랍게 웃는,1
5642,보드랍게 웃다,2
5643,보드랍고,1
5644,보드랍고 따뜻하다,2
5645,보드랍고 따뜻하여,2
5646,보드랍고 만만하다,1
5647,보드랍고 무르다,1
5648,보드랍고 무른,1
5649,보드랍고 순하게,1
5650,보드랍고 순한,1
5651,보드랍고 야들야들한,1
5652,보드랍고 연하게,1
5653,보드랍고 연하다,1
5654,보드랍고 연한,1
5655,보드랍고 탄력,1
5656,보드랍고 탐스럽게,2
5657,보드랍고 하늘하늘하다,1
5658,보드랍다,1
5659,보드랍지 못하고,-1
5660,보란 듯이,1
5661,보람,1
5662,보람 없이,-1
5663,보람 있는,2
5664,보람이나,1
5665,보람이나 소득이,1
5666,보로통히,-1
5667,보배,1
5668,보살의 지혜,1
5669,보살피거나,1
5670,보살피거나 수고하는,1
5671,보살피거나 위하는,1
5672,보살피다,1
5673,보송보송,1
5674,보송보송하다,1
5675,보수적,-1
5676,보수적이다,-1
5677,보잘것없거나,-2
5678,보잘것없거나 하찮은,-2
5679,보잘것없고,-2
5680,보잘것없는,-2
5681,보잘것없는 솜씨와,-2
5682,보잘것없다,-2
5683,보잘것없음,-2
5684,보잘것없이,-2
5685,보잘것없이 되고,-2
5686,보잘것없이 되다,-2
5687,보잘것없이 작다,-2
5688,보채거나,-1
5689,보채거나 짜증을,-1
5690,보채는,-1
5691,보채는 소리,-1
5692,보채는 소리를,-1
5693,보채다,-1
5694,보챔,-1
5695,보충하다,1
5696,보탬이,1
5697,보탬이 되는,1
5698,보통 이상의,1
5699,보통 이상의 수준이어서,1
5700,보통 이상이다,1
5701,보호하여,1
5702,복된,2
5703,복된 좋은,2
5704,복리,2
5705,복리를,1
5706,복리를 가져오는,1
5707,복스러운 모양,2
5708,복스럽고,2
5709,복스럽고 탐스러운,2
5710,복스럽고 탐스럽다,2
5711,복원 불가,-1
5712,복을,2
5713,복을 쌓은,2
5714,복이 되게,2
5715,복이 됨,2
5716,복이나,2
5717,복이나 재주,2
5718,복잡하거나,-1
5719,복잡하거나 엄격하여,-2
5720,복잡하게,-1
5721,복잡하게 뒤섞여,-1
5722,복잡하게 들끓다,-1
5723,복잡하고,-1
5724,복잡하고 엄격하여,-1
5725,복잡하다,-1
5726,복잡하여,-1
5727,복종하다,-1
5728,복종하면서,-1
5729,복종하면서 삶을,-1
5730,복종함,-1
5731,복통을,-2
5732,복통을 일으키는,-2
5733,볶아치는,-1
5734,볶아치는 모양,-1
5735,볶아치는 일,-1
5736,볶아치다,-1
5737,본받아 따르다,2
5738,본받을 만한,1
5739,본심을 감추고,-1
5740,볼 낯이 없거나,-1
5741,볼것이 없다,-2
5742,볼매,1
5743,볼쌍사납게,-2
5744,볼썽사납게,-2
5745,볼품없이,-2
5746,볼품없이 된,-2
5747,볼품없이 떠는,-2
5748,볼품없이 떨다,-2
5749,볼품없이 흐트러지고,-2
5750,볼품이 없거나,-2
5751,봄날의,1
5752,봄날의 경치에,1
5753,봄의 경치,1
5754,봄철의 빛,1
5755,봉변,-2
5756,봉변을 당하거나,-2
5757,부귀한,2
5758,부귀한 몸이,2
5759,부글거리는,-1
5760,부글거리는 모양,-1
5761,부글거리다,-1
5762,부끄러운,-1
5763,부끄러운 느낌이,-1
5764,부끄러운 부분,-1
5765,부끄러운 줄,-1
5766,부끄러운 줄 모르고,-1
5767,부끄러운 짓을,-1
5768,부끄러움,-1
5769,부끄러움을,-1
5770,부끄러움을 느끼게,-1
5771,부끄러워서,-1
5772,부끄러워지다,-1
5773,부끄러워하는,-1
5774,부끄러워하는 마음,-1
5775,부끄러워하다,-1
5776,부끄러워함,-1
5777,부끄러이,-1
5778,부끄럽게,-1
5779,부끄럽게 여기다,-1
5780,부끄럽다,-1
5781,부담,-2
5782,부담스러운,-2
5783,부담스럽다,-2
5784,부담이 없이,2
5785,부당하거나,-2
5786,부당하게,-2
5787,부당하게 가로채어,-2
5788,부당하다,-1
5789,부당한,-1
5790,부도덕,-2
5791,부도덕한,-1
5792,부드러우며,1
5793,부드러우면서,1
5794,부드러우면서 아삭하다,1
5795,부드러운,1
5796,부드러운 느낌이,1
5797,부드러운 마음과,1
5798,부드러운 맛,1
5799,부드러운 모양,1
5800,부드러운 태도에서,1
5801,부드러워지게,1
5802,부드러워지게 하다,1
5803,부드럽게,1
5804,부드럽게 녹여,1
5805,부드럽게 웃는,2
5806,부드럽게 웃다,2
5807,부드럽게 퍼지다,1
5808,부드럽게 흔들리는,1
5809,부드럽고,1
5810,부드럽고 너그러운,2
5811,부드럽고 너그럽다,2
5812,부드럽고 따뜻하게,2
5813,부드럽고 따뜻하다,2
5814,부드럽고 따뜻하며,2
5815,부드럽고 따뜻하여,2
5816,부드럽고 따뜻한,2
5817,부드럽고 매끄러워서,1
5818,부드럽고 반드럽게,1
5819,부드럽고 반드럽다,1
5820,부드럽고 번드럽게,1
5821,부드럽고 번드럽다,1
5822,부드럽고 서정적인,1
5823,부드럽고 순하게,1
5824,부드럽고 순하다,1
5825,부드럽고 순한,1
5826,부드럽고 아삭아삭한,1
5827,부드럽고 연하게,1
5828,부드럽고 영리한,2
5829,부드럽고 온화하게,2
5830,부드럽고 조용하며,2
5831,부드럽다,1
5832,부드럽지 못하게,-1
5833,부드럽지 못하고,-1
5834,부드럽지 못하다,-1
5835,부드럽지 못하여,-1
5836,부드럽지 못한,-1
5837,부드럽지 못한 말로,-1
5838,부드럽지 아니하여,-1
5839,부득기소,-1
5840,부득기소하다,-1
5841,부득부득 우기거나,-1
5842,부딪치거나,-1
5843,부러뜨리다,-1
5844,부러운,1
5845,부러워함,1
5846,부러지다,-2
5847,부럽다,-1
5848,부르르,0
5849,부르르하다,0
5850,부리거나 억지로,-1
5851,부분이 다치거나,-1
5852,부산을,-1
5853,부산을 떨며,-1
5854,부산을 피우다,-1
5855,부산하게,-1
5856,부산하게 구는,-1
5857,부산하게 굴다,-1
5858,부산하게 굴어,-1
5859,부산하게 떠들다,-1
5860,부산하게 소동을,-1
5861,부산한,-1
5862,부산한 데가,-1
5863,부상,-2
5864,부서지거나,-1
5865,부서지거나 찌그러져,-1
5866,부서지다,-2
5867,부스럼,-1
5868,부스럼이나,-1
5869,부스스한,-1
5870,부스스한 모양,-1
5871,부실하게,-1
5872,부심,-1
5873,부어서 아프고,-1
5874,부위가 아프면서,-2
5875,부인하다,-2
5876,부자,1
5877,부자연스러운,-1
5878,부자연스러움,-2
5879,부자연스럽게,-1
5880,부자연스럽게 겨우,-1
5881,부자연스럽게 행동하는,-1
5882,부자연스럽다,-2
5883,부작용,-2
5884,부작용이,-2
5885,부작용이 나타나기도,-2
5886,부적격,-2
5887,부적당한,-1
5888,부적절하다,-2
5889,부적절한,-1
5890,부정,-1
5891,부정어와,-2
5892,부정어와 함께,-2
5893,부정을,-2
5894,부정을 나타내는,-2
5895,부정이나,-2
5896,부정이나 금지하는,-2
5897,부정이나 비리를,-2
5898,부정적,-2
5899,부정적 감정,-2
5900,부정적인,-2
5901,부정적인 내용이,-2
5902,부정적인 뜻을,-2
5903,부정적인 말과,-2
5904,부정적인 일을,-2
5905,부정적인 표현과,-2
5906,부정직,-2
5907,부정하거나,-2
5908,부정하거나 금지하려,-2
5909,부정하는,-2
5910,부정하는 뜻을,-2
5911,부정하는 모양을,-2
5912,부정하다,-2
5913,부정하며,-2
5914,부정하며 핀잔을,-2
5915,부정하여,-2
5916,부정하여 대답할,-2
5917,부정행위,-1
5918,부정확하다,-1
5919,부정확한,-1
5920,부조리,-2
5921,부조화,-2
5922,부족,-1
5923,부족이나,-1
5924,부족하거나,-1
5925,부족하다,-1
5926,부족하며,-1
5927,부족하여,-1
5928,부족한,-2
5929,부족한 증상,-1
5930,부족함이,-1
5931,부족함이 생김,-1
5932,부족함이 없다,1
5933,부주의로,-1
5934,부주의한,-1
5935,부지런,2
5936,부지런스럽다,2
5937,부지런스레,2
5938,부지런하고,2
5939,부지런하다,2
5940,부지런히,2
5941,부진,-2
5942,부진증,-1
5943,부진하다,-2
5944,부질없다,-2
5945,부질없이,-2
5946,부처의 지혜,1
5947,부처의 지혜가,1
5948,부추겨서,-1
5949,부추기는,-1
5950,부추기는 짓을,-1
5951,부패하다,-1
5952,부패한,-1
5953,북받쳐 일어나다,1
5954,분간이 안 되는,-2
5955,분간하기 어려운,-2
5956,분간하기 어렵다,-2
5957,분개하다,-2
5958,분개하여,-2
5959,분개하여 몹시,-2
5960,분개할,-2
5961,분개할 때,-2
5962,분격,-2
5963,분격하다,-2
5964,분나,-2
5965,분나하다,-2
5966,분노,-2
5967,분노 따위의,-2
5968,분노나,-2
5969,분노나 불만,-2
5970,분노하다,-2
5971,분노함,-2
5972,분란,-1
5973,분란통,-1
5974,분란하다,-1
5975,분명이 하지 못하고,-1
5976,분명하게,1
5977,분명하게 짓다,1
5978,분명하게 하지 못하고,-1
5979,분명하게 하지 아니하고,-1
5980,분명하고,1
5981,분명하고 또렷이,1
5982,분명하다,1
5983,분명하지 못하게,-1
5984,분명하지 못하고,-1
5985,분명하지 못하다,-1
5986,분명하지 못하여,-1
5987,분명하지 아니하게,-1
5988,분명하지 아니하고,-1
5989,분명하지 아니하다,-1
5990,분명하지 아니한,-1
5991,분명하지 아니함,-1
5992,분명하지 않고,-1
5993,분명하지 않은,-1
5994,분명한,1
5995,분명한 답을,1
5996,분명한 모양,1
5997,분명히 하지 못하고,-1
5998,분발하도록 격려하다,1
5999,분발하여,0
6000,분발하여 일어날,0
6001,분별없이,-1
6002,분별없이 행동하는,-1
6003,분별없이 행동하다,-1
6004,분별할 여유가 없다,-1
6005,분별할 여유가 없이,-1
6006,분수 없이,-2
6007,분수를 모르고,-2
6008,분수없이,-2
6009,분수없이 허황한,-2
6010,분수에 넘치게,-2
6011,분수에 넘치는 짓을,-2
6012,분수에 맞지 아니하게,-2
6013,분수에 맞지 아니함,-1
6014,분수에 맞지 않게,-2
6015,분에,-2
6016,분에하다,-2
6017,분열병,-1
6018,분열병 따위의,-1
6019,분위기가 점잖고,1
6020,분위기가 점잖고 엄숙하게,1
6021,분위기가 좋은,1
6022,분위기를 좋게,2
6023,분위기에 어울리게,2
6024,분이나,-2
6025,분탄하다,-2
6026,분탕,-2
6027,분탕질,-2
6028,분통,-2
6029,분통스럽다,-2
6030,분풀이,-2
6031,분풀이하다,1
6032,분하거나,-2
6033,분하게,-2
6034,분하게 여겨,-2
6035,분하게 여김,-2
6036,분하고,-2
6037,분하고 노여운,-2
6038,분하고 답답하다,-2
6039,분하고 억울하다,-2
6040,분하고 억울함,-2
6041,분하고 원통한,-2
6042,분하고 원통한 마음을 풀어 버리다,1
6043,분하고 화가,-2
6044,분하다,-2
6045,분하여,-2
6046,분하여 마음이,-2
6047,분한,-2
6048,분한 마음,-2
6049,분한 마음을,-1
6050,분한 마음이,-2
6051,분한 상태이다,-2
6052,분한 일을,-2
6053,분함,-2
6054,분함 또는,-2
6055,불건전,-2
6056,불건전한,-2
6057,불결하다,-2
6058,불결한,-2
6059,불결한 성관계로,-2
6060,불결한 음식,-2
6061,불결한 음식을,-2
6062,불경기,-2
6063,불균형,-2
6064,불길하거나,-2
6065,불길하다,-2
6066,불길한,-2
6067,불길한 꿈,-2
6068,불끈 성을,-2
6069,불끈 화가,-2
6070,불량,-2
6071,불량 행위를,-2
6072,불량배가,-2
6073,불량자가,-2
6074,불량자가 되게,-2
6075,불량패,-1
6076,불량하다,-2
6077,불량한,-2
6078,불량한 무리들이,-2
6079,불량한 짓을,-2
6080,불량화소,-2
6081,불리하다,-1
6082,불리한,-2
6083,불리한 사실을,-1
6084,불만,-2
6085,불만 따위를,-2
6086,불만감,-2
6087,불만스러운,-2
6088,불만스러운 느낌이,-2
6089,불만스럽거나,-2
6090,불만스럽게,-2
6091,불만스럽게 말하는,-2
6092,불만스럽게 말하다,-2
6093,불만스럽다,-2
6094,불만스레,-2
6095,불만으로,-2
6096,불만을,-2
6097,불만이,-2
6098,불만이 없어,1
6099,불만이 있어,-2
6100,불만족,-2
