,단어,품사,점수
2916,풍년,N,2
2917,녹봉,N,0
2918,요동,N,0
2919,찧다,V,0
2920,형벌,N,0
2921,은총,N,0
2922,비행기,N,0
2923,질서,N,0
2924,떨다,V,0
2925,경우,N,0
2926,세대,N,0
2927,포덕,N,0
2928,잇닿다,V,0
2929,가늠,N,0
2930,영대,N,0
2931,마음속,N,0
2932,돌아가다,V,0
2933,지나가다,V,0
2934,수입,N,0
2935,받다,V,0
2936,옮기다,V,0
2937,서지,N,0
2938,둥글다,V,0
2939,꺼리,N,0
2940,상생,N,0
2941,번성,N,0
2942,공변되다,V,0
2943,길다,V,0
2944,대수롭다,V,0
2945,고서,N,0
2946,없애다,V,-1
2947,만인,N,0
2948,버리,N,0
2949,아무것,N,0
2950,오다,V,0
2951,종교,N,0
2952,간사,N,0
2953,봉강,N,0
2954,재앙,N,-2
2955,무릅쓰다,V,0
2956,무시,N,-1
2957,주장,N,0
2958,낮다,V,0
2959,몰다,V,0
2960,근래,N,0
2961,의하다,V,0
2962,병들다,V,-2
2963,힘들다,V,-2
2964,다가오다,V,0
2965,가로막다,V,0
2966,육군,N,0
2967,기록,N,0
2968,그늘지다,V,0
2969,모으다,V,0
2970,오로지,N,0
2971,영향,N,1
2972,선진국,N,0
2973,自信,N,0
2974,쏠리다,V,0
2975,마음,N,0
2976,정도,N,0
2977,신령,N,0
2978,지경,N,0
2979,특이,N,1
2980,견해,N,0
2981,가엽다,V,-1
2982,나다,V,0
2983,현재,N,0
2984,중곡동,N,0
2985,떨어뜨리다,V,0
2986,갖다,V,0
2987,빼다,V,0
2988,현금,N,0
2989,보태다,V,0
2990,떠나다,V,0
2991,나중,N,0
2992,보다,V,0
2993,어떻다,V,0
2994,가다,V,0
2995,장만,N,1
2996,자아,N,0
2997,적합,N,2
2998,터놓다,V,0
2999,재능,N,0
3000,따르다,V,0
3001,수준,N,0
3002,관장,N,0
3003,부르짖다,V,0
3004,실제,N,0
3005,행하,N,0
3006,감내,N,0
3007,속박,N,0
3008,재물,N,0
3009,수련,N,0
3010,태양,N,0
3011,근본,N,0
3012,차선,N,0
3013,잡히다,V,0
3014,사업,N,0
3015,단나,N,0
3016,지장,N,0
3017,망리,N,0
3018,앞서다,V,0
3019,모방,N,0
3020,지위,N,0
3021,염두,N,0
3022,통하,N,0
3023,연줄,N,0
3024,수효,N,0
3025,흔들리다,V,0
3026,싸다,V,0
3027,비와,N,0
3028,세관,N,0
3029,벗다,V,0
3030,새롭다,V,0
3031,선택,N,0
3032,따지다,V,0
3033,나머지,N,0
3034,상하,N,0
3035,다투,N,0
3036,바라보다,V,0
3037,이웃,N,2
3038,울면,N,0
3039,바뀌다,V,0
3040,참배,N,0
3041,형상,N,0
3042,관광,N,2
3043,악인,N,0
3044,쳐들다,V,0
3045,무료,N,2
3046,종파,N,0
3047,천지운기,N,0
3048,빼앗다,V,-1
3049,떨어지다,V,0
3050,가리,N,0
3051,공적,N,0
3052,위로,N,0
3053,묻다,V,0
3054,그만두다,V,-1
3055,이론,N,0
3056,現在,N,0
3057,한창,N,0
3058,물결,N,0
3059,제기,N,0
3060,한편,N,0
3061,사실,N,0
3062,자리,N,0
3063,내치,N,0
3064,여름,N,0
3065,탐구,N,0
3066,여기저기,N,0
3067,그날,N,0
3068,짓다,V,0
3069,하소연,N,0
3070,늘어나다,V,0
3071,살다,V,0
3072,주거,N,0
3073,자산관리,N,0
3074,공사,N,0
3075,계시다,V,0
3076,到着,N,0
3077,到達,N,0
3078,겹치다,V,0
3079,않다,V,-2
3080,중단,N,-1
3081,버리다,V,0
3082,감화,N,0
3083,말다,V,0
3084,위엄,N,0
3085,선조,N,0
3086,조직,N,0
3087,임한,N,0
3088,선각,N,0
3089,수긍,N,0
3090,강남,N,0
3091,한계,N,-1
3092,금년,N,0
3093,理解,N,0
3094,화하다,V,0
3095,똑같다,V,0
3096,추기,N,0
3097,운기,N,0
3098,준수,N,0
3099,구경,N,0
3100,상하다,V,0
3101,포감,N,0
3102,증거,N,0
3103,대기,N,0
3104,어둡다,V,0
3105,술책,N,0
3106,기리키다,V,0
3107,내수,N,0
3108,내리다,V,0
3109,꾀하다,V,0
3110,공물,N,0
3111,사라지,N,0
3112,영험,N,0
3113,알리다,V,0
3114,공부방,N,0
3115,모이다,V,0
3116,반대,N,0
3117,끼치다,V,0
3118,인원,N,0
3119,나타나다,V,0
3120,사라지다,V,0
3121,하나,N,0
3122,동일,N,0
3123,선령,N,0
3124,별일,N,0
3125,알다,V,0
3126,고용,N,0
3127,보이다,V,0
3128,아버지,N,0
3129,이유,N,0
3130,시신,N,0
3131,농사,N,0
3132,때문,N,0
3133,어수선,N,0
3134,보내다,V,0
3135,당시,N,0
3136,화합,N,2
3137,내정,N,0
3138,중생,N,0
3139,연하다,V,0
3140,허가,N,0
3141,내용,N,0
3142,생부,N,0
3143,소식,N,0
3144,기금,N,0
3145,봉급,N,0
3146,판가름,N,0
3147,틀리다,V,-2
3148,더하다,V,0
3149,운행,N,0
3150,맑다,V,2
3151,서투르다,V,0
3152,말씀,N,0
3153,화해,N,0
3154,부다,V,0
3155,피하,N,0
3156,가르침,N,0
3157,일컬다,V,0
3158,宗敎,N,0
3159,유공자,N,0
3160,부패,N,0
3161,이어받다,V,0
3162,노형동,N,0
3163,돌이키다,V,0
3164,헌병,N,0
3165,교감,N,0
3166,국립,N,0
3167,성장,N,2
3168,민족,N,0
3169,지상,N,0
3170,걱정,N,-2
3171,고해,N,0
3172,건축물,N,0
3173,손님,N,0
3174,감독,N,0
3175,관습,N,0
3176,움직이다,V,0
3177,자식,N,0
3178,고르다,V,0
3179,빛나다,V,2
3180,뱃머리,N,0
3181,규정,N,0
3182,도주,N,0
3183,음양,N,0
3184,크다,V,0
3185,입히다,V,0
3186,보이,N,0
3187,유행,N,1
3188,불어,N,0
3189,여행,N,2
3190,깨우치다,V,0
3191,매장,N,0
3192,귀신,N,0
3193,이치,N,0
3194,파란곡절,N,0
3195,산다,N,0
3196,현혹,N,0
3197,향하다,V,0
3198,울다,V,0
3199,뒤섞이다,V,0
3200,씻다,V,0
3201,事實,N,0
3202,선생,N,0
3203,범하다,V,0
3204,통솔,N,0
3205,짧다,V,0
3206,괴롭다,V,-2
3207,오랫동안,N,0
3208,끌어들이다,V,0
3209,기세,N,0
3210,입도,N,0
3211,한가,N,2
3212,쫓다,V,0
3213,겨레,N,0
3214,활동력,N,0
3215,공부,N,0
3216,홍보,N,0
3217,過程,N,0
3218,주다,V,0
3219,바다,N,0
3220,간직,N,0
3221,돌다,V,0
3222,생각나다,V,0
3223,싶다,V,0
3224,자비심,N,0
3225,과녁,N,0
3226,찾다,V,0
3227,일컫다,V,0
3228,돈벌이,N,0
3229,토하,N,0
3230,손해,N,-2
3231,나누다,V,0
3232,작다,V,0
3233,돼지,N,0
3234,중국,N,0
3235,받아들이다,V,0
3236,형체,N,0
3237,쓰다,V,0
3238,싶다,V,0
3239,썬더,N,0
3240,사먹다,V,0
3241,완비,N,0
3242,엄청나다,V,0
3243,가다,V,0
3244,있다,V,0
3245,스크린,N,0
3246,어미,N,0
3247,대형,N,0
3248,치킨,N,0
3249,사장,N,0
3250,다이어트,N,0
3251,이다,V,0
3252,하다,V,0
3253,축구,N,0
3254,좋다,V,2
3255,지금,N,0
3256,먹다,V,0
3257,어마,N,0
3258,이러다,V,0
3259,쌓이다,V,0
3260,친절,N,2
3261,제주,N,0
3262,교환,N,0
3263,이렇다,V,0
3264,잡다,V,0
3265,추자도,N,0
3266,하늘,N,0
3267,깨닫다,V,0
3268,포함,N,0
3269,서리,N,0
3270,종아리,N,0
3271,멋지다,V,2
3272,찍다,V,0
3273,얻다,V,0
3274,바보,N,-1
3275,슬럼프,N,-2
3276,나오다,V,0
3277,아쉽다,V,-2
3278,올리다,V,0
3279,저하,N,0
3280,아니다,V,-2
3281,가운데,N,0
3282,동시,N,0
3283,연동,N,0
3284,눕다,V,0
3285,되다,V,0
3286,맴돌다,V,0
3287,전국,N,0
3288,최선,N,2
3289,가리다,V,0
3290,생황,N,0
3291,원인,N,0
3292,물놀,N,0
3293,붉다,V,0
3294,올해,N,0
3295,지금,N,0
3296,주차장,N,0
3297,들다,V,0
3298,문섬,N,0
3299,취득,N,0
3300,블로그,N,0
3301,비하다,V,0
3302,정차,N,0
3303,효과,N,0
3304,문제,N,-1
3305,체력,N,0
3306,걸로,N,0
3307,차이,N,0
3308,나아지다,V,0
3309,이것저것,N,0
3310,높다,V,1
3311,이야기,N,0
3312,가구,N,0
3313,그동안,N,0
3314,카메라,N,0
3315,권태,N,0
3316,몸부림,N,0
3317,해안가,N,0
3318,용품,N,0
3319,조족지혈,N,0
3320,문의,N,0
3321,시시각각,N,0
3322,추가,N,0
3323,세월,N,0
3324,셔터,N,0
3325,텐데,N,0
3326,블링,N,0
3327,달리다,V,0
3328,나름,N,0
3329,같다,V,0
3330,오르다,V,0
3331,욕실,N,0
3332,존재,N,0
3333,이지만,N,0
3334,습관,N,0
3335,파랗다,V,0
3336,먹다,V,0
3337,메디안,N,0
3338,주차,N,0
3339,억새,N,0
3340,회수,N,0
3341,막히다,V,0
3342,인양,N,0
3343,날씨,N,0
3344,시달리다,V,0
3345,판매,N,0
3346,왼편,N,0
3347,자신,N,0
3348,오랜만,N,0
3349,피다,V,0
3350,단계,N,0
3351,이마트,N,0
3352,오해,N,-1
3353,그렇다,V,2
3354,공간,N,0
3355,운영,N,0
3356,잊다,V,0
3357,제품,N,0
3358,짜증,N,0
3359,라이센스,N,0
3360,나가다,V,0
3361,이기다,V,0
3362,순간,N,0
3363,감흥,N,0
3364,청소,N,0
3365,동안,N,0
3366,펜션,N,0
3367,대한민국,N,0
3368,방문자,N,0
3369,하룻밤,N,0
3370,카페,N,0
3371,서다,V,0
3372,대신,N,0
3373,포기,N,-1
3374,그러다,V,0
3375,사진,N,0
3376,계절,N,0
3377,친정,N,0
3378,무기력감,N,-1
3379,벗어나다,V,0
3380,나들이,N,0
3381,생신,N,0
3382,어렵다,V,-1
3383,블로거,N,0
3384,농로,N,0
3385,태풍,N,0
3386,메밀밭,N,0
3387,자동,N,0
3388,규모,N,0
3389,가정,N,0
3390,교통지옥,N,0
3391,좋다,V,2
3392,개월,N,0
3393,이러다,V,0
3394,모습,N,0
3395,찾아오다,V,0
3396,음식점,N,0
3397,내림,N,0
3398,가급적,N,0
3399,왼쪽,N,0
3400,행복,N,2
3401,생기다,V,0
3402,우물,N,0
3403,경제,N,0
3404,지다,V,0
3405,경험담,N,0
3406,믿다,V,0
3407,지내다,V,0
3408,순수,N,2
3409,쉽다,V,1
3410,결론,N,0
3411,거리,N,0
3412,희소식,N,2
3413,중산,N,0
3414,적다,V,0
3415,육지,N,0
3416,내다,V,0
3417,무기력증,N,-2
3418,덥다,V,-1
3419,만큼,N,0
3420,해안,N,0
3421,예술,N,1
3422,깔리다,V,0
3423,따름,N,0
3424,생활,N,0
3425,신고,N,0
3426,함덕,N,0
3427,관광지,N,2
3428,많다,V,2
3429,변하다,V,0
3430,가지,N,0
3431,단골집,N,0
3432,생각,N,0
3433,깔때기,N,0
3434,수단,N,0
3435,온라인,N,0
3436,불편,N,-2
3437,좁다,V,0
3438,건지,N,0
3439,다이소,N,0
3440,잃다,V,0
3441,서귀포,N,0
3442,걸리다,V,0
3443,방송,N,0
3444,연락,N,0
3445,썰다,V,0
3446,오가다,V,0
3447,잠수병,N,0
3448,등등,N,0
3449,들어가다,V,0
3450,후배,N,0
3451,부분,N,0
3452,동쪽,N,0
3453,취미,N,0
3454,안부,N,0
3455,심정,N,0
3456,지나다,V,0
3457,낯설다,V,-1
3458,댓글,N,0
3459,모시다,V,0
3460,고갈,N,0
3461,잔치,N,2
3462,고마움,N,2
3463,침수,N,0
3464,폭염,N,0
3465,다니다,V,0
3466,돌아가다,V,0
3467,지나가다,V,0
3468,받다,V,0
3469,친구,N,0
3470,느끼다,V,0
3471,평화,N,2
3472,결과,N,0
3473,사람,N,0
3474,간과,N,-1
3475,테우,N,0
3476,코스,N,0
3477,천만다행,N,1
3478,도동,N,0
3479,허덕이다,V,0
3480,신청,N,0
3481,오다,V,0
3482,시간,N,0
3483,프라그,N,0
3484,낮다,V,0
3485,정확,N,1
3486,마트,N,0
3487,향수병,N,-1
3488,마음,N,0
3489,투어,N,2
3490,정도,N,0
3491,지경,N,0
3492,지랑,N,0
3493,장농,N,0
3494,건물,N,0
3495,매연,N,0
3496,나다,V,0
3497,실망감,N,-2
3498,차단,N,0
3499,쇼핑,N,0
3500,사용,N,0
3501,쉬엄,N,0
3502,중간,N,0
3503,최고,N,2
3504,제외,N,0
3505,보다,V,0
3506,즐기다,V,2
3507,와중,N,0
3508,삭제,N,0
3509,가다,V,0
3510,없다,V,-2
3511,빠지다,V,0
3512,메세지,N,0
3513,수준,N,0
3514,매력,N,2
3515,위험,N,-2
3516,귀찮다,V,-2
3517,눈높이,N,0
3518,식사,N,0
3519,맛집,N,2
3520,이날,N,0
3521,노력,N,2
3522,버티다,V,0
3523,사다,V,0
3524,어리다,V,1
3525,서쪽,N,0
3526,부담,N,-2
3527,넓다,V,1
3528,과소비,N,-1
3529,회복,N,1
3530,대하다,V,0
3531,로그인,N,0
3532,싸다,V,1
3533,조금,N,0
3534,드라이브,N,0
3535,새롭다,V,1
3536,이상,N,0
3537,이웃,N,0
3538,바뀌다,V,0
3539,피로감,N,-2
3540,방전,N,-2
3541,상태,N,0
3542,교육,N,0
3543,떨어지다,V,0
3544,다음,N,0
3545,곳곳,N,0
3546,소지,N,0
3547,도로,N,0
3548,만사,N,0
3549,임대,N,0
3550,회의감,N,0
3551,주인,N,0
3552,드물다,V,0
3553,차로,N,0
3554,맞다,V,0
3555,부족,N,-1
3556,지인,N,0
3557,이슈,N,1
3558,자리,N,0
3559,서울,N,0
3560,진심,N,0
3561,여름,N,0
3562,거위,N,0
3563,위하다,V,0
3564,예전,N,0
3565,살다,V,0
3566,포스팅,N,0
3567,이동,N,0
3568,않다,V,-2
3569,앵무새,N,0
3570,못하다,V,-2
3571,버리다,V,0
3572,말다,V,0
3573,개구리,N,0
3574,쪽지,N,0
3575,타다,V,0
3576,전화,N,0
3577,강남,N,0
3578,한계,N,-1
3579,이섬,N,0
3580,해결,N,0
3581,치약,N,0
3582,세상,N,0
3583,서문,N,0
3584,풍광,N,0
3585,기능,N,0
3586,오른쪽,N,0
3587,구름,N,0
3588,잠수,N,0
3589,다이빙,N,0
3590,방향,N,0
3591,구경,N,0
3592,거북,N,0
3593,추석날,N,0
3594,스킨,N,0
3595,내리다,V,0
3596,하다,V,0
3597,오늘,N,0
3598,순조,N,2
3599,공개,N,0
3600,모양,N,0
3601,잘다,V,0
3602,마지막,N,0
3603,만나다,V,0
3604,이전,N,0
3605,제주도,N,0
3606,주일,N,0
3607,애견,N,0
3608,계곡,N,0
3609,이다,V,0
3610,연고,N,0
3611,알다,V,0
3612,새별,N,0
3613,이사,N,0
3614,이추,N,0
3615,이유,N,0
3616,안녕,N,0
3617,차안,N,0
3618,단풍,N,0
3619,간판,N,0
3620,방치,N,0
3621,유명세,N,1
3622,수도,N,0
3623,발달,N,0
3624,추억,N,2
3625,공원묘지,N,0
3626,나이,N,0
3627,고속도,N,0
3628,최대,N,2
3629,자체,N,0
3630,제습,N,0
3631,누르다,V,0
3632,묵다,V,0
3633,맑다,V,2
3634,스쿠버,N,0
3635,스트레스,N,-2
3636,스포츠,N,0
3637,외로움,N,-2
3638,뽑다,V,0
3639,오라동,N,0
3640,참고,N,0
3641,노형동,N,0
3642,초심,N,0
3643,지도,N,0
3644,바베큐,N,0
3645,걱정,N,-2
3646,어쩌다,V,0
3647,방법,N,0
3648,부여,N,0
3649,푸르다,V,2
3650,문화,N,0
3651,인연,N,2
3652,오름,N,0
3653,크다,V,0
3654,과부하,N,-2
3655,모셔야다,V,0
3656,타지,N,0
3657,여행,N,2
3658,반면,N,0
3659,시비,N,-2
3660,해야다,V,0
3661,라산,N,0
3662,이후,N,0
3663,소통,N,2
3664,걸때,N,0
3665,기회,N,0
3666,캠핑,N,0
3667,짧다,V,0
3668,혼자,N,0
3669,작년,N,0
3670,드다,V,0
3671,합하다,V,0
3672,잡아가다,V,0
3673,편하다,V,2
3674,개방,N,0
3675,해변,N,0
3676,시작,N,0
3677,있다,V,0
3678,섶섬,N,0
3679,즐겁다,V,2
3680,무다,V,0
3681,기스,N,0
3682,심하다,V,-1
3683,바다,N,0
3684,주다,V,0
3685,애완,N,0
3686,모르다,V,0
3687,싶다,V,0
3688,누비다,V,0
3689,감사,N,2
3690,일도동,N,0
3691,걷다,V,0
3692,엄마,N,2
3693,안티,N,-2
3694,복합,N,0
3695,다래끼,N,0
3696,나누다,V,0
3697,이번,N,0
3698,묵히다,V,0
3699,강습,N,0
3700,돌아보다,V,0
3701,이호,N,0
3702,열정,N,2
3703,밝히다,V,0
3704,많다,V,2
3705,네일,N,0
3706,플러스,N,0
3707,시간,N,0
3708,취소,N,0
3709,정지연,N,0
3710,사거리,N,0
3711,카카오톡,N,0
3712,제주시,N,0
3713,그램,N,0
3714,여부,N,0
3715,하다,V,0
3716,변동,N,0
3717,아라동,N,0
3718,스타,N,0
3719,시간대,N,0
3720,빠르다,V,1
3721,검색,N,0
3722,시청,N,0
3723,제거,N,0
3724,제주,N,0
3725,월랑,N,0
3726,동시,N,0
3727,환불,N,-1
3728,이달,N,0
3729,날짜,N,0
3730,보내다,V,0
3731,계좌,N,0
3732,맞은편,N,0
3733,예약,N,0
3734,불가,N,-2
3735,올리브,N,0
3736,지다,V,0
3737,쇼시,N,0
3738,아트,N,0
3739,시술,N,0
3740,연락처,N,0
3741,본죽,N,0
3742,주다,V,0
3743,성함,N,0
3744,카톡,N,0
3745,국민,N,0
3746,친구,N,0
3747,받다,V,0
3748,오후,N,0
3749,아이디,N,0
3750,겨울,N,0
3751,디자인,N,0
3752,양식,N,0
3753,크리스마스,N,0
3754,예약금,N,0
3755,사진,N,0
3756,당일,N,0
3757,노형동,N,0
3758,가능,N,1
3759,많다,V,2
3760,네일,N,0
3761,유희,N,0
3762,플러스,N,0
3763,시간,N,0
3764,취소,N,0
3765,정지연,N,0
3766,사거리,N,0
3767,카카오톡,N,0
3768,제주시,N,0
3769,그램,N,0
3770,여부,N,0
3771,하다,V,0
3772,변동,N,0
3773,아라동,N,0
3774,스타,N,0
3775,시간대,N,0
3776,빠르다,V,1
3777,검색,N,0
3778,시청,N,0
3779,제거,N,0
3780,제주,N,0
3781,월랑,N,0
3782,동시,N,0
3783,환불,N,-1
3784,이달,N,0
3785,날짜,N,0
3786,보내다,V,0
3787,계좌,N,0
3788,맞은편,N,0
3789,예약,N,0
3790,불가,N,-2
3791,올리브,N,0
3792,지다,V,0
3793,쇼시,N,0
3794,아트,N,0
3795,시술,N,0
3796,연락처,N,0
3797,본죽,N,0
3798,주다,V,0
3799,성함,N,0
3800,카톡,N,0
3801,국민,N,0
3802,친구,N,0
3803,받다,V,0
3804,오후,N,0
3805,아이디,N,0
3806,겨울,N,0
3807,디자인,N,0
3808,양식,N,0
3809,예약금,N,0
3810,사진,N,0
3811,당일,N,0
3812,노형동,N,0
3813,가능,N,1
3814,많다,V,2
3815,네일,N,0
3816,플러스,N,0
3817,시간,N,0
3818,취소,N,0
3819,정지연,N,0
3820,사거리,N,0
3821,카카오톡,N,0
3822,제주시,N,0
3823,그램,N,0
3824,여부,N,0
3825,하다,V,0
3826,변동,N,0
3827,아라동,N,0
3828,스타,N,0
3829,시간대,N,0
3830,빠르다,V,1
3831,검색,N,0
3832,시청,N,0
3833,제거,N,0
3834,제주,N,0
3835,월랑,N,0
3836,동시,N,0
3837,환불,N,-1
3838,이달,N,0
3839,날짜,N,0
3840,보내다,V,0
3841,계좌,N,0
3842,맞은편,N,0
3843,예약,N,0
3844,불가,N,-2
3845,올리브,N,0
3846,지다,V,0
3847,쇼시,N,0
3848,아트,N,0
3849,시술,N,0
3850,연락처,N,0
3851,본죽,N,0
3852,주다,V,0
3853,성함,N,0
3854,카톡,N,0
3855,국민,N,0
3856,친구,N,0
3857,받다,V,0
3858,오후,N,0
3859,아이디,N,0
3860,겨울,N,0
3861,디자인,N,0
3862,양식,N,0
3863,크리스마스,N,0
3864,예약금,N,0
3865,사진,N,0
3866,당일,N,0
3867,노형동,N,0
3868,가능,N,1
3869,많다,V,2
3870,네일,N,0
3871,플러스,N,0
3872,시간,N,0
3873,현아,N,0
3874,취소,N,0
3875,정지연,N,0
3876,사거리,N,0
3877,카카오톡,N,0
3878,제주시,N,0
3879,그램,N,0
3880,여부,N,0
3881,하다,V,0
3882,변동,N,0
3883,아라동,N,0
3884,스타,N,0
3885,시간대,N,0
3886,빠르다,V,1
3887,검색,N,0
3888,시청,N,0
3889,제거,N,0
3890,제주,N,0
3891,월랑,N,0
3892,동시,N,0
3893,환불,N,-1
3894,이달,N,0
3895,날짜,N,0
3896,보내다,V,0
3897,계좌,N,0
3898,맞은편,N,0
3899,예약,N,0
3900,불가,N,-2
3901,올리브,N,0
3902,지다,V,0
3903,쇼시,N,0
3904,아트,N,0
3905,시술,N,0
3906,연락처,N,0
3907,본죽,N,0
3908,주다,V,0
3909,성함,N,0
3910,카톡,N,0
3911,국민,N,0
3912,친구,N,0
3913,받다,V,0
3914,오후,N,0
3915,아이디,N,0
3916,겨울,N,0
3917,디자인,N,0
3918,양식,N,0
3919,크리스마스,N,0
3920,예약금,N,0
3921,사진,N,0
3922,당일,N,0
3923,노형동,N,0
3924,가능,N,1
3925,많다,V,2
3926,네일,N,0
3927,플러스,N,0
3928,시간,N,0
3929,취소,N,0
3930,정지연,N,0
3931,사거리,N,0
3932,카카오톡,N,0
3933,제주시,N,0
3934,그램,N,0
3935,여부,N,0
3936,하다,V,0
3937,변동,N,0
3938,아라동,N,0
3939,스타,N,0
3940,시간대,N,0
3941,빠르다,V,1
3942,검색,N,0
3943,시청,N,0
3944,제거,N,0
3945,제주,N,0
3946,월랑,N,0
3947,동시,N,0
3948,환불,N,-1
3949,이달,N,0
3950,날짜,N,0
3951,보내다,V,0
3952,계좌,N,0
3953,맞은편,N,0
3954,예약,N,0
3955,불가,N,-2
3956,올리브,N,0
3957,지다,V,0
3958,쇼시,N,0
3959,아트,N,0
3960,시술,N,0
3961,연락처,N,0
3962,본죽,N,0
3963,주다,V,0
3964,성함,N,0
3965,카톡,N,0
3966,국민,N,0
3967,친구,N,0
3968,받다,V,0
3969,오후,N,0
3970,아이디,N,0
3971,겨울,N,0
3972,디자인,N,0
3973,양식,N,0
3974,크리스마스,N,0
3975,예약금,N,0
3976,사진,N,0
3977,당일,N,0
3978,노형동,N,0
3979,가능,N,1
3980,많다,V,2
3981,네일,N,0
3982,플러스,N,0
3983,시간,N,0
3984,취소,N,0
3985,정지연,N,0
3986,사거리,N,0
3987,카카오톡,N,0
3988,제주시,N,0
3989,그램,N,0
3990,여부,N,0
3991,하다,V,0
3992,변동,N,0
3993,아라동,N,0
3994,스타,N,0
3995,시간대,N,0
3996,빠르다,V,1
3997,검색,N,0
3998,시청,N,0
3999,제거,N,0
4000,제주,N,0
4001,월랑,N,0
4002,동시,N,0
4003,환불,N,-1
4004,이달,N,0
4005,날짜,N,0
4006,보내다,V,0
4007,계좌,N,0
4008,맞은편,N,0
4009,후기,N,0
4010,예약,N,0
4011,불가,N,-2
4012,올리브,N,0
4013,지다,V,0
4014,쇼시,N,0
4015,아트,N,0
4016,시술,N,0
4017,연락처,N,0
4018,본죽,N,0
4019,주다,V,0
4020,성함,N,0
4021,카톡,N,0
4022,국민,N,0
4023,친구,N,0
4024,받다,V,0
4025,오후,N,0
4026,아이디,N,0
4027,겨울,N,0
4028,디자인,N,0
4029,양식,N,0
4030,크리스마스,N,0
4031,예약금,N,0
4032,사진,N,0
4033,당일,N,0
4034,노형동,N,0
4035,가능,N,1
4036,많다,V,2
4037,네일,N,0
4038,플러스,N,0
4039,시간,N,0
4040,취소,N,0
4041,정지연,N,0
4042,사거리,N,0
4043,카카오톡,N,0
4044,제주시,N,0
4045,그램,N,0
4046,여부,N,0
4047,하다,V,0
4048,변동,N,0
4049,아라동,N,0
4050,스타,N,0
4051,시간대,N,0
4052,빠르다,V,1
4053,검색,N,0
4054,시청,N,0
4055,제거,N,0
4056,제주,N,0
4057,월랑,N,0
4058,동시,N,0
4059,환불,N,-1
4060,이달,N,0
4061,날짜,N,0
4062,보내다,V,0
4063,계좌,N,0
4064,맞은편,N,0
4065,후기,N,0
4066,예약,N,0
4067,불가,N,-2
4068,올리브,N,0
4069,지다,V,0
4070,쇼시,N,0
4071,아트,N,0
4072,시술,N,0
4073,연락처,N,0
4074,본죽,N,0
4075,주다,V,0
4076,성함,N,0
4077,카톡,N,0
4078,국민,N,0
4079,친구,N,0
4080,받다,V,0
4081,오후,N,0
4082,아이디,N,0
4083,겨울,N,0
4084,디자인,N,0
4085,양식,N,0
4086,크리스마스,N,0
4087,예약금,N,0
4088,사진,N,0
4089,당일,N,0
4090,노형동,N,0
4091,가능,N,1
4092,많다,V,2
4093,네일,N,0
4094,플러스,N,0
4095,시간,N,0
4096,취소,N,0
4097,정지연,N,0
4098,사거리,N,0
4099,카카오톡,N,0
4100,제주시,N,0
4101,그램,N,0
4102,여부,N,0
4103,하다,V,0
4104,변동,N,0
4105,아라동,N,0
4106,스타,N,0
4107,시간대,N,0
4108,빠르다,V,1
4109,검색,N,0
4110,시청,N,0
4111,제거,N,0
4112,제주,N,0
4113,월랑,N,0
4114,동시,N,0
4115,환불,N,-1
4116,이달,N,0
4117,날짜,N,0
4118,보내다,V,0
4119,계좌,N,0
4120,맞은편,N,0
4121,후기,N,0
4122,예약,N,0
4123,불가,N,-2
4124,올리브,N,0
4125,지다,V,0
4126,쇼시,N,0
4127,아트,N,0
4128,시술,N,0
4129,연락처,N,0
4130,본죽,N,0
4131,주다,V,0
4132,성함,N,0
4133,카톡,N,0
4134,국민,N,0
4135,친구,N,0
4136,받다,V,0
4137,오후,N,0
4138,아이디,N,0
4139,겨울,N,0
4140,디자인,N,0
4141,양식,N,0
4142,크리스마스,N,0
4143,예약금,N,0
4144,사진,N,0
4145,당일,N,0
4146,노형동,N,0
4147,가능,N,1
4148,많다,V,2
4149,네일,N,0
4150,플러스,N,0
4151,시간,N,0
4152,취소,N,0
4153,정지연,N,0
4154,사거리,N,0
4155,카카오톡,N,0
4156,제주시,N,0
4157,그램,N,0
4158,여부,N,0
4159,하다,V,0
4160,변동,N,0
4161,아라동,N,0
4162,스타,N,0
4163,시간대,N,0
4164,빠르다,V,1
4165,검색,N,0
4166,시청,N,0
4167,제거,N,0
4168,제주,N,0
4169,월랑,N,0
4170,동시,N,0
4171,환불,N,-1
4172,이달,N,0
4173,날짜,N,0
4174,보내다,V,0
4175,계좌,N,0
4176,맞은편,N,0
4177,후기,N,0
4178,예약,N,0
4179,불가,N,-2
4180,올리브,N,0
4181,지다,V,0
4182,쇼시,N,0
4183,아트,N,0
4184,시술,N,0
4185,연락처,N,0
4186,본죽,N,0
4187,주다,V,0
4188,성함,N,0
4189,카톡,N,0
4190,국민,N,0
4191,친구,N,0
4192,받다,V,0
4193,오후,N,0
4194,아이디,N,0
4195,겨울,N,0
4196,디자인,N,0
4197,양식,N,0
4198,크리스마스,N,0
4199,예약금,N,0
4200,사진,N,0
4201,당일,N,0
4202,노형동,N,0
4203,가능,N,1
4204,많다,V,2
4205,네일,N,0
4206,플러스,N,0
4207,시간,N,0
4208,취소,N,0
4209,정지연,N,0
4210,사거리,N,0
4211,카카오톡,N,0
4212,제주시,N,0
4213,그램,N,0
4214,여부,N,0
4215,하다,V,0
4216,변동,N,0
4217,아라동,N,0
4218,스타,N,0
4219,시간대,N,0
4220,빠르다,V,1
4221,검색,N,0
