,단어,점수
4307,썰렁한,-1
4308,쏘아붙이는,-2
4309,쑤시고,-1
4310,쑤시는,-1
4311,쑤시다,-1
4312,쑤시듯,-2
4313,쑤시듯이,-2
4314,쑤시며,-1
4315,쑥스럽거나,-1
4316,쑥스럽다,-1
4317,쓰기,1
4318,쓰라리다,-2
4319,쓰라린,-2
4320,쓰라림,-2
4321,쓰러뜨리다,0
4322,쓰러져,-2
4323,쓰러지거나,-2
4324,쓰러지다,-2
4325,쓰러질,-2
4326,쓰리고,-2
4327,쓰리다,-2
4328,쓰리며,-2
4329,쓰며,-2
4330,쓰지,-2
4331,쓸데없거나,-2
4332,쓸데없는,-2
4333,쓸데없다,-2
4334,쓸데없음을,-2
4335,쓸데없이,-2
4336,쓸모,1
4337,쓸모가,-2
4338,쓸모없고,-1
4339,쓸모없다,-2
4340,쓸모없이,-2
4341,쓸쓸하게,-2
4342,쓸쓸하고,-2
4343,쓸쓸하다,-2
4344,쓸쓸한,-2
4345,쓸쓸함,-2
4346,쓸쓸히,-2
4347,씀벅대다,-1
4348,씁쓰레,-1
4349,씁쓰레하게,-1
4350,씁쓰레하다,-1
4351,씁쓰름하다,-1
4352,씁씁하다,-1
4353,씩씩하게,2
4354,씩씩하고,2
4355,씩씩하다,1
4356,씹다,-1
4357,씹히는,-1
4358,씻어서,1
4359,아기자기하거나,1
4360,아기자기하게,1
4361,아까움,-1
4362,아까워서,-1
4363,아까워하다,-1
4364,아깝게,-1
4365,아깝다,-1
4366,아끼고,2
4367,아끼다,1
4368,아끼어,1
4369,아낌없이,1
4370,아내를,1
4371,아늑한,1
4372,아는,1
4373,아니꼬운,-2
4374,아니꼬울,-2
4375,아니꼽거나,-2
4376,아니꼽다,-2
4377,아니다,-2
4378,아니하고,-2
4379,아니하다,-2
4380,아니하여,-2
4381,아니한,-2
4382,아니한다고,-2
4383,아담하고,1
4384,아둔하고,-2
4385,아득하다,-1
4386,아랫배가,-1
4387,아량을,1
4388,아르엔에이,-1
4389,아름다우며,2
4390,아름다운,2
4391,아름다움,2
4392,아름다움과,2
4393,아름다움을,2
4394,아름다움이나,2
4395,아름다워,2
4396,아름다워서,2
4397,아름답거나,2
4398,아름답게,2
4399,아름답고,2
4400,아름답다,2
4401,아름답다고,2
4402,아름답지,-1
4403,아리고,-2
4404,아리다,-2
4405,아리땁다,2
4406,아무,2
4407,아무것도,-2
4408,아무렇게나,-1
4409,아무에게나,-1
4410,아물아물,-1
4411,아삭아삭한,1
4412,아삭하다,1
4413,아수록하다,-1
4414,아쉬움,1
4415,아쉬워하는,-1
4416,아쉬워하다,-1
4417,아쉽거나,-1
4418,아쉽다,-1
4419,아슬아슬하고,-1
4420,아아,-2
4421,아오안,-1
4422,아웃,-1
4423,아주,2
4424,아찔하다,-1
4425,아찔하여지다,-1
4426,아첨을,-1
4427,아첨하고,-1
4428,아첨하는,-1
4429,아첨하다,-1
4430,아첨하여,-1
4431,아첨함을,-1
4432,아파,-2
4433,아파서,-2
4434,아파하는,-2
4435,아파하다,-2
4436,아프거나,-2
4437,아프게,-2
4438,아프고,-2
4439,아프다,-2
4440,아프며,-2
4441,아프면서,-2
4442,아픈,-2
4443,아플,-2
4444,아픔,-2
4445,아픔을,-2
4446,악당,-1
4447,악독하게,-2
4448,악독한,-2
4449,악마,-2
4450,악마에,-1
4451,악명,-1
4452,악명높은,-1
4453,악몽,-2
4454,악성,-2
4455,악순환,-2
4456,악업,-2
4457,악업을,-2
4458,악에,-2
4459,악연,-2
4460,악을,-2
4461,악의,-2
4462,악의의,-1
4463,악의적,-1
4464,악의적인,-2
4465,악인연,-2
4466,악지를,-1
4467,악취,-1
4468,악플,-2
4469,악하고,-2
4470,악하다,-2
4471,악한,-2
4472,악화되다,-2
4473,안구,-1
4474,안궁,-1
4475,안달,-1
4476,안달복달,-1
4477,안달복달하다,-1
4478,안달이,-1
4479,안도,1
4480,안도감,1
4481,안도하다,1
4482,안되고,-1
4483,안락,1
4484,안락하게,1
4485,안락하다,1
4486,안목,1
4487,안물,-1
4488,안색이,-1
4489,안습,-1
4490,안심,1
4491,안심감,1
4492,안심이,1
4493,안심찮다,-2
4494,안심하다,1
4495,안쓰러워하다,-1
4496,안쓰럽다,-1
4497,안에서,-1
4498,안장서,-1
4499,안전,2
4500,안전하다,1
4501,안전하지,-1
4502,안전한,2
4503,안전함,1
4504,안절부절,-1
4505,안절부절못하는,-1
4506,안절부절못하다,-1
4507,안절부절하다,-1
4508,안정,1
4509,안정감,1
4510,안정감이,-1
4511,안정되게,1
4512,안정되지,-1
4513,안정을,1
4514,안정한,1
4515,안존하다,1
4516,안좋은,-2
4517,안처하다,1
4518,안타까울,-2
4519,안타까워,-2
4520,안타까워서,-2
4521,안타까워하는,-2
4522,안타까워하다,-2
4523,안타깝거나,-2
4524,안타깝게,-2
4525,안타깝고,-2
4526,안타깝다,-2
4527,않고,-2
4528,않아,-1
4529,않으나,-1
4530,알기,-1
4531,알리지,-1
4532,알맞게,1
4533,알맞다,1
4534,알못,-1
4535,알아듣기,-1
4536,알아듣지,-1
4537,알아들을,-1
4538,알아서,1
4539,알아차리지,-1
4540,알알한,-1
4541,알지,-1
4542,알짝지근하다,-1
4543,알짤지근한,-1
4544,알차고,2
4545,앍은,-1
4546,앓거나,-2
4547,앓고,-2
4548,앓는,-2
4549,앓다,-2
4550,앓아도,-2
4551,앓아서,-1
4552,앓을,-1
4553,앓음,-2
4554,암담한,-1
4555,암상스러운,-2
4556,암상스럽게,-2
4557,암으로,-1
4558,압도하다,1
4559,압력을,-1
4560,압박감을,-1
4561,압박하여,-1
4562,압억되다,-2
4563,앙갚음으로,-2
4564,앙갚음하려고,-2
4565,앙갚음할,-2
4566,앙칼지게,-1
4567,앙큼하게,-1
4568,앙큼하다,0
4569,앞뒤,-1
4570,앞뒤를,-1
4571,앞선,1
4572,앞으로,1
4573,앞이,-2
4574,앞잡이,-1
4575,앞질러,1
4576,애가,-1
4577,애교가,1
4578,애달파하는,-2
4579,애달파하다,-2
4580,애달프게,-2
4581,애달프다,-2
4582,애도함,-2
4583,애를,-1
4584,애석,-2
4585,애석하다,-2
4586,애쓰는,-1
4587,애쓰다,-1
4588,애옥살림하다,-1
4589,애절한,-2
4590,애정,2
4591,애정이나,1
4592,애지석지,2
4593,애지석지하다,2
4594,애지중지,2
4595,애지중지하다,2
4596,애착,1
4597,애착하다,1
4598,애처가,1
4599,애처로이,-2
4600,애처롭거나,-2
4601,애처롭게,-2
4602,애처롭고,-2
4603,애처롭다,-2
4604,애타는,-1
4605,애타심,1
4606,애타적,1
4607,애탄,-2
4608,애통,-2
4609,애통하다,-2
4610,애통할,-2
4611,애통히,-2
4612,애틋하게,1
4613,야금야금,-1
4614,야단스러워지는,-1
4615,야단스럽게,-1
4616,야단스럽고,-1
4617,야들야들하게,1
4618,야들야들한,1
4619,야멸치게,-2
4620,야멸치고,-2
4621,야무지게,2
4622,야무지고,2
4623,야무지다,2
4624,야무지지,-2
4625,야무진,1
4626,야물다,1
4627,야물지,-1
4628,야박스럽다,-2
4629,야박히,-2
4630,야비하다,-2
4631,야비한,-2
4632,야살스러운,-2
4633,야살스러움,-2
4634,야살스럽게,-2
4635,야속,-2
4636,야속스럽다,-2
4637,야속스레,-2
4638,야속하게,-2
4639,야속하다,-2
4640,야속히,-2
4641,야위거나,-1
4642,야위고,-1
4643,야위다,-1
4644,야위어,-1
4645,야윈,-1
4646,야유할,-2
4647,야풍,-2
4648,야필패,-1
4649,약간,-1
4650,약빠르고,-1
4651,약빠르지,-1
4652,약삭빠르다,1
4653,약속을,1
4654,약속이,1
4655,약은,-2
4656,약을,-2
4657,약이,-2
4658,약점,-2
4659,약점을,-1
4660,약탈하거나,-2
4661,약하거나,-1
4662,약하고,-1
4663,약하다,-1
4664,약하면,-1
4665,약하여,-1
4666,약하여서,-1
4667,약하여져서,-1
4668,약하여지는,-1
4669,약하여진,-1
4670,약한,-1
4671,약해져서,-1
4672,약해지다,-1
4673,약해진,-1
4674,얄망궂고,-1
4675,얄망궃고,-2
4676,얄미운,-2
4677,얄미울,-2
4678,얄밉게,-2
4679,얄밉고,-2
4680,얄밉다,-2
4681,얌전하고,1
4682,얌전하지,-2
4683,얌치없이,-1
4684,양기가,-1
4685,양득,1
4686,양보하지,-1
4687,양심에,-1
4688,양심을,-1
4689,얕보다,-1
4690,얕잡거나,-2
4691,얕잡아,-2
4692,어그러뜨리다,-1
4693,어그러지고,-1
4694,어그러지다,-1
4695,어긋나,-1
4696,어긋나게,-1
4697,어긋나고,-1
4698,어긋나는,-2
4699,어긋나다,-1
4700,어긋나지,1
4701,어긋남에도,-1
4702,어긋남이,1
4703,어기다,-1
4704,어두운,-1
4705,어두침침하게,-1
4706,어두침침하고,-1
4707,어둑하다,-1
4708,어둡거나,-1
4709,어둡고,-1
4710,어둡다,-1
4711,어떤,-1
4712,어려우며,-2
4713,어려운,-2
4714,어려울,-2
4715,어려움,1
4716,어려움에,-2
4717,어려움을,1
4718,어려워,-2
4719,어려워서,-2
4720,어려워하는,-2
4721,어려워하다,-2
4722,어렴풋하다,-1
4723,어렵거나,-2
4724,어렵게,-2
4725,어렵고,-2
4726,어렵다,-2
4727,어렵지,1
4728,어른,1
4729,어름어름,-1
4730,어리둥절하여,-1
4731,어리벙,-1
4732,어리벙벙,-1
4733,어리벙벙하게,-1
4734,어리벙벙하다,-1
4735,어리벙벙하여,-1
4736,어리빙빙하다,-1
4737,어리삥삥하다,-1
4738,어리석게,-2
4739,어리석고,-2
4740,어리석다,-2
4741,어리석어,-2
4742,어리석어서,-2
4743,어리석으며,-2
4744,어리석은,-2
4745,어리석음,-2
4746,어리숙하다,-2
4747,어린아이가,2
4748,어물어물,-1
4749,어물어물하다,-1
4750,어색스럽다,-1
4751,어색하거나,-1
4752,어색하고,-1
4753,어색하다,-1
4754,어색한,-1
4755,어설프게,-1
4756,어설프고,-1
4757,어설프다,-1
4758,어설프며,-1
4759,어설픈,-1
4760,어설피,-1
4761,어수룩하고,-1
4762,어수룩한,-1
4763,어수선하거나,-1
4764,어수선하게,-1
4765,어수선하고,-1
4766,어수선하다,-1
4767,어수선하여,-1
4768,어수선한,-1
4769,어수선함,-1
4770,어여뿌다,2
4771,어여쁘다,2
4772,어울려,2
4773,어울리게,2
4774,어울리고,2
4775,어울리는,2
4776,어울리다,2
4777,어울리어,2
4778,어울리지,-1
4779,어울린,-1
4780,어이가,-1
4781,어이없다,-1
4782,어이없을,-1
4783,어이없이,-1
4784,어정쩡히,-1
4785,어줍거나,-2
4786,어줍잖다,-2
4787,어중간한,-1
4788,어지간하게,1
4789,어지간히,-1
4790,어지러우며,-1
4791,어지러운,-1
4792,어지러울,-1
4793,어지러워,-2
4794,어지러워서,-1
4795,어지러워지는,-1
4796,어지럼증,-1
4797,어지럽거나,-1
4798,어지럽게,-1
4799,어지럽고,-2
4800,어지럽다,-1
4801,어지럽도록,-1
4802,어지럽지,1
4803,어지르다,-1
4804,어진,2
4805,어질고,2
4806,어질다,1
4807,어집럽게,-1
4808,어쭙잖다,-2
4809,어찌할,-1
4810,어찔어찔하다,-1
4811,어찔어찔한,-1
4812,어처구니없는,-1
4813,어처구니없다,-1
4814,어처구니없다고,-1
4815,어처구니없이,-1
4816,어필하다,1
4817,억누루는,-2
4818,억누르거나,-2
4819,억누르고,-2
4820,억누르는,-2
4821,억누르다,-2
4822,억누름,-2
4823,억눌러,-2
4824,억눌리다,-2
4825,억세다,-1
4826,억세어,-1
4827,억세지,1
4828,억압,-2
4829,억압되다,-2
4830,억울하거나,-2
4831,억울하게,-2
4832,억울하다,-2
4833,억울하여,-2
4834,억울한,-2
4835,억울함,-2
4836,억제하며,-1
4837,억지,-1
4838,억지가,-1
4839,억지감,-1
4840,억지로,-1
4841,억지를,-1
4842,억지스러운,-1
4843,억지스럽다,-1
4844,억척스럽고,-1
4845,억척스럽다,-2
4846,언짢거나,-2
4847,언짢게,-2
4848,언짢고,-2
4849,언짢다,-2
4850,언짢아서,-2
4851,언짢아지다,-2
4852,언짢아하다,-2
4853,언짢았던,-2
4854,언짢은,-2
4855,언짢을,-2
4856,언짢음,-2
4857,언짢이,-2
4858,언행이,-2
4859,얻는,1
4860,얻어,1
4861,얻어맞을,-1
4862,얻지,-1
4863,얼굴빛이,-1
4864,얼굴이,-1
4865,얼기설기하다,-1
4866,얼떨떨하다,-1
4867,얼떨떨하여,-1
4868,얼떨떨한,-1
4869,얼떨떨해지다,-1
4870,얼떨떨해하다,-1
4871,얼렁뚱땅하는,-1
4872,얼렁뚱땅하여,-1
4873,얼룩덜룩하게,-1
4874,얼버무리다,-1
4875,얼빠져,-1
4876,얼빠진,-1
4877,얼얼하다,-1
4878,얼얼한,-2
4879,얼이,-1
4880,얽매여서,-1
4881,얽매이지,1
4882,얽은,-1
4883,얽히거나,-1
4884,엄격하게,-1
4885,엄격하여,-1
4886,엄살을,-1
4887,엄친아,2
4888,엄하다,1
4889,업귀,-2
4890,업신여겨,-2
4891,업신여겨지거나,-2
4892,업신여기거나,-2
4893,업신여기고,-2
4894,업신여기는,-2
4895,업신여기다,-2
4896,업신여기어,-2
4897,업신여기어지거나,-2
4898,업신여김,-2
4899,업신여김을,-2
4900,업적,1
4901,업적을,1
4902,업적이나,1
4903,없거나,-2
4904,없고,2
4905,없다,-1
4906,없애,-2
4907,없애다,-2
4908,없어서,-1
4909,없어져,-1
4910,없어지다,-1
4911,없어진,-1
4912,없어짐,-1
4913,없으면서,-1
4914,없음을,-1
4915,없이,2
4916,엇서며,-1
4917,엉너리로,-1
4918,엉뚱하게,-1
4919,엉뚱하고,-1
4920,엉뚱한,-1
4921,엉성하고,-1
4922,엉성하다,-1
4923,엉성한,-1
4924,엉큼하게,-1
4925,엉큼하고,-1
4926,엉큼한,-1
4927,엉터리,-2
4928,엎어지게,-1
4929,엎어지는,-1
4930,에게,-1
4931,엘리트,1
4932,엘리트하다,2
4933,엘리트한,1
4934,여겨,-2
4935,여겨져,-2
4936,여기거나,2
4937,여기고,1
4938,여기어,-1
4939,여리다,-1
4940,여물지,-1
4941,여병추,-2
4942,여옥기인,2
4943,여위거나,-1
4944,여위게,-1
4945,여위고,-1
4946,여위어,-1
4947,여위우다,-1
4948,여윈,-1
4949,여유,1
4950,여유가,1
4951,여유로운,1
4952,여유롭다,1
4953,여유를,1
4954,여자를,-1
4955,역겹다,-2
4956,역겹도록,-2
4957,역경,-1
4958,역사적인,0
4959,역전패,-1
4960,역전패하다,-1
4961,역전하다,1
4962,역정,-2
4963,역정을,-2
4964,역정이,-2
4965,역증,-2
4966,역투하다,1
4967,역한,-2
4968,연덕,-1
4969,연민,-1
4970,연민스럽다,-1
4971,연민이나,-1
4972,연민하다,-1
4973,연애,1
4974,연애를,1
4975,연약하게,-1
4976,연줄이,-1
4977,연하게,1
4978,연하고,1
4979,열공,1
4980,열광,2
4981,열광하다,2
4982,열렬한,2
4983,열렬히,2
4984,열매를,1
4985,열받다,-2
4986,열병이나,-2
4987,열성병,-1
4988,열성이,1
4989,열심히,-1
4990,열없다,-1
4991,열없이,-1
4992,열이,-1
4993,열정,1
4994,열중하는,1
4995,열중하다,1
4996,열증,-1
4997,열폭,-2
4998,염려가,2
4999,염모,1
5000,염모하다,1
5001,염증,-2
5002,염증이,-1
5003,염치,-1
5004,염치가,-1
5005,염치없이,-1
5006,염탐을,-1
5007,엿보거나,-1
5008,영감을,1
5009,영광,2
5010,영광스럽고,2
5011,영광스럽다,2
5012,영롱하다,2
5013,영리하게,2
5014,영리하고,2
5015,영리하다,1
5016,영리한,2
5017,영리해서,2
5018,영악한,-1
5019,영양,-1
5020,영양가,1
5021,영양가가,1
5022,영양분이,1
5023,영양실조로,-1
5024,영양을,1
5025,영양이,-1
5026,영영,-1
5027,영예,1
5028,영예로운,1
5029,영웅,2
5030,영정,-2
5031,영특하고,2
5032,옆구리가,-1
5033,예리하지,-1
5034,예민하거나,-1
5035,예방,1
5036,예방하다,1
5037,예뻐지다,2
5038,예쁘게,2
5039,예쁘고,2
5040,예쁘다,2
5041,예쁘다를,2
5042,예쁜,2
5043,예사롭게,0
5044,예술적,1
5045,예술적인,1
5046,예스러운,1
5047,예의,2
5048,예의를,1
5049,예의범절에,-2
5050,예의에,-2
5051,예의와,1
5052,예절을,1
5053,오그라들다,-1
5054,오는,-1
5055,오답,-1
5056,오도,-2
5057,오도되다,-2
5058,오도하다,-1
5059,오래,-2
5060,오래되거나,-1
5061,오랜,-2
5062,오류,-2
5063,오르지,-1
5064,오붓하게,2
5065,오순도순,2
5066,오스스,-1
5067,오슬오슬하다,-1
5068,오싹,-1
5069,오싹거리다,-1
5070,오싹대다,-1
5071,오싹오싹하다,-1
5072,오싹하다,-1
5073,오염,-1
5074,오염되다,-2
5075,오염된,-2
5076,오용,-2
5077,오용하다,-1
5078,오점,0
5079,오크,-1
5080,오한,-1
5081,오한과,-1
5082,오한이,-1
5083,오해,-1
5084,오해의,-2
5085,오해하다,-1
5086,옥신각신하며,-1
5087,옥처럼,1
5088,온갖,-2
5089,온당치,-2
5090,온당하지,-2
5091,온도가,1
5092,온몸이,-1
5093,온순하게,1
5094,온순하다,1
5095,온순하지,-1
5096,온순한,1
5097,온전하게,1
5098,온전하다,1
5099,온전한,1
5100,온통,-1
5101,온하다,1
5102,온화하게,2
5103,온화하고,2
5104,온화하다,2
5105,온화한,2
5106,온환하게,1
5107,올곧지,-1
5108,올바로,2
5109,올바르게,2
5110,올바르고,2
5111,올바르다,2
5112,올바르지,-1
5113,올바른,2
5114,올바름,2
5115,올ㅋ,1
5116,옭아,-1
5117,옮아,-1
5118,옳거나,2
5119,옳게,2
5120,옳고,1
5121,옳다,1
5122,옳은,1
5123,옳지,-2
5124,옹골차고,1
5125,옹골차다,1
5126,옹골차지,-2
5127,옹졸하고,-2
5128,옹졸하다,-2
5129,옹졸한,-2
5130,와해하거나,-2
5131,완벽하다,2
5132,완벽한,1
5133,완성,1
5134,완성된,1
5135,완성품으로,1
5136,완성하다,1
5137,완성하지,-1
5138,완소,2
5139,완전무결한,2
5140,완전하게,1
5141,완전하고,1
5142,완전하다,1
5143,완전하지,-1
5144,완전한,2
5145,완전히,2
5146,왕성하게,1
5147,왕성하다,1
5148,왕성해지는,1
5149,외로운,-1
5150,외로워,-1
5151,외로워하다,-1
5152,외로이,-1
5153,외롭거나,-1
5154,외롭다,-1
5155,외설스러운,-1
5156,요긴한,1
5157,요란스러운,-1
5158,요란스럽게,-1
5159,요란하게,-1
5160,요란하고,-1
5161,요란하다,-1
5162,요란하지,1
5163,요량,-1
5164,요령이,1
5165,요리조리,-1
5166,요망스러운,-2
5167,요망스러움,-2
5168,요망스럽게,-2
5169,요망한,-2
5170,요사스러운,-2
5171,요사한,-2
5172,요염하다,1
5173,요염함,1
5174,욕구가,1
5175,욕되게,-2
5176,욕되고,-2
5177,욕망이,-2
5178,욕설,-2
5179,욕설을,-2
5180,욕심,-1
5181,욕심껏,-1
5182,욕심꾸러기,-1
5183,욕심부리다,-1
5184,욕심스럽다,-1
5185,욕심에,-1
5186,욕심을,-1
5187,욕심이,-1
5188,욕심쟁이,-1
5189,욕으로,-2
5190,욕을,-2
5191,욕지기가,-1
5192,욕하거나,-2
5193,욕하다,-2
5194,욕하며,-2
5195,욕하여,-2
5196,욕함,-2
5197,용감,1
5198,용감하게,2
5199,용감하고,2
5200,용감하다,2
5201,용감한,1
5202,용감함,1
5203,용감히,2
5204,용기,1
5205,용기가,2
5206,용기를,1
5207,용기와,1
5208,용납하지,-2
5209,용납할,-2
5210,용납함,1
5211,용도대로,-1
5212,용렬하게,2
5213,용서되다,1
5214,용서하다,1
5215,용서함,1
5216,용이하다,1
5217,용이한,1
5218,용이함,1
5219,용자,1
5220,용하다,1
5221,용한,1
5222,우격다짐으로,-2
5223,우그러져,-1
5224,우그러지게,-1
5225,우그러지고,-1
5226,우기거나,-1
5227,우기는,-1
5228,우기다,-1
5229,우는,-1
5230,우대를,1
5231,우락부락하고,-1
5232,우러러,2
5233,우렁우렁,1
5234,우렁차고,1
5235,우렁차다,1
5236,우려스럽다,-2
5237,우려하다,-2
5238,우물거리며,-1
5239,우물거림,-1
5240,우물우물하며,-1
5241,우물쭈물하는,-1
5242,우물쭈물하다,-1
5243,우수,2
5244,우수하다,2
5245,우수한,2
5246,우스꽝스럽다,-1
5247,우스꽝스레,-1
5248,우스운,0
5249,우습게,-1
5250,우습고,-1
5251,우습다,-1
5252,우아하게,2
5253,우아하고,2
5254,우아하다,2
5255,우아한,1
5256,우아함,2
5257,우악스러운,-2
5258,우악스러움,-2
5259,우악스럽게,-2
5260,우악스럽다,-2
5261,우울,-2
5262,우울증,-2
5263,우울증의,-2
5264,우울하게,-2
5265,우울하다,-2
5266,우울하여,-2
5267,우울하여지기,-2
5268,우울한,-2
5269,우월성,2
5270,우월하다,2
5271,우유부단하다,-1
5272,우중충하다,-2
5273,우중충히,-2
5274,우직스럽게,-1
5275,우직하고,-1
5276,우쭐,1
5277,우쭐거리는,1
5278,우쭐거리다,1
5279,우쭐대다,1
5280,우쭐우쭐하여지는,1
5281,우쭐하는,1
5282,우쭐하다,1
5283,우쭐해하다,1
5284,우치,-1
5285,우호적,1
5286,운동,-1
5287,운명이,-2
5288,운수가,-2
5289,운이,1
5290,운치가,-1
5291,울거나,-2
5292,울걱,-2
5293,울걱거리다,-2
5294,울걱대다,-2
5295,울걱울걱,-2
5296,울걱하다,-2
5297,울고,-1
5298,울꺽대다,-2
5299,울다,-2
5300,울렁거리는,-1
5301,울렁거리다,-1
5302,울렁대다,-1
5303,울려고,-2
5304,울리는,0
5305,울보,-1
5306,울부짖음,-2
5307,울분,-2
5308,울분하다,-2
5309,울상이,-2
5310,울음,-2
5311,울음소리,-2
5312,울음이,-2
5313,울컥대다,-2
5314,울화,-2
5315,울화로,-2
5316,움직이지,-1
5317,움직일,-1
5318,움질대다,-1
5319,움츠러드는,-1
5320,움츠러들거나,-1
5321,움츠리는,-1
5322,움츠리다,-1
5323,움츠린다는,-1
5324,움츠림을,-1
5325,웃기는,0
5326,웃기려고,0
5327,웃는,2
5328,웃다,2
5329,웃다성글대다,2
5330,웃어른을,1
5331,웃으며,2
5332,웃으면서,2
5333,웃을,2
5334,웃음거리로,-1
5335,웃음바다,1
5336,웅장하고,1
5337,웅장한,1
5338,원고를,1
5339,원기,1
5340,원대하다,-1
5341,원동력,1
5342,원만하거나,1
5343,원만하게,1
5344,원만하고,1
5345,원만하다,1
5346,원만하지,-1
5347,원만한,1
5348,원망,1
5349,원망과,-2
5350,원망스럽게,-2
5351,원망스럽고,-2
5352,원망스럽다,-2
5353,원망이나,-2
5354,원망하는,-2
5355,원망하다,-2
5356,원망하듯,-2
5357,원인,-1
5358,원치,-2
5359,원통,1
5360,원통하거나,-2
5361,원통하게,-2
5362,원통하고,-2
5363,원통하다,1
5364,원통하여,-2
5365,원통한,-2
5366,원하는,2
5367,원하다,0
5368,원하지,-1
5369,원한,-2
5370,원한을,-2
5371,원한이,-2
5372,원한이나,-2
5373,원활하여,2
5374,원활하지,-2
5375,월등히,2
5376,웬만하여,1
5377,웰빙,2
5378,위급한,-1
5379,위기,-1
5380,위기적,-1
5381,위꼴사,1
5382,위대하다,2
5383,위대한,2
5384,위반되어,-1
5385,위반한,-1
5386,위배하다,-1
5387,위법,-1
5388,위엄,1
5389,위엄을,2
5390,위엄이,2
5391,위엄있는,1
5392,위장염의,-2
5393,위조,-1
5394,위조하거나,-1
5395,위조하다,-1
5396,위조함으로써,-1
5397,위축,-1
5398,위축감,-1
5399,위축되다,-1
5400,위태로운,-1
5401,위태로움,-2
5402,위태로움을,-1
5403,위태롭거나,-1
5404,위태롭게,-1
5405,위태롭다,-1
5406,위태하여,-1
5407,위트,2
5408,위하는,1
5409,위한,1
5410,위험이,-2
5411,위험하다,-2
5412,위험한,-2
5413,위협에,-2
5414,위협을,-2
5415,위협적이거나,-2
5416,위협하거나,-2
5417,위협하기,-2
5418,위협하는,-2
5419,위협하다,-2
5420,위협하여,-2
5421,윗사람에게,-1
5422,윗사람을,-1
5423,유감,-1
5424,유감스러운,-1
5425,유감스럽다,-1
5426,유능하다,2
5427,유능한,2
5428,유달리,1
5429,유들유들한,-1
5430,유리하다,1
5431,유리하도록,1
5432,유리한,2
5433,유명하다,1
5434,유명한,1
5435,유명해지다,1
5436,유요함을,1
5437,유용하다,2
5438,유용한,2
5439,유익하다,2
5440,유익한,2
5441,유죄,-2
5442,유지하지,-1
5443,유지함,2
5444,유창하게,2
5445,유창하다,1
5446,유창한,2
5447,유치하다,-1
5448,유쾌감,2
5449,유쾌하게,2
5450,유쾌하고,2
5451,유쾌하다,2
5452,유쾌하지,-1
5453,유쾌한,2
5454,유쾌함,2
5455,유쾌히,2
5456,육중하고,-1
5457,윤기,-1
5458,윤기가,1
5459,윤리적인,1
5460,윤이,1
5461,윤택하게,1
5462,융통성,1
5463,융통하거나,1
5464,으름장을,-1
5465,으스스,-1
5466,으시시,-1
5467,으쓱,2
5468,으쓱거리다,2
5469,으쓱으쓱,2
5470,으쓱으쓱하다,2
5471,으쓱이다,2
5472,으쓱하다,2
5473,윽박,-2
5474,윽박다,-2
5475,윽박지르다,-2
5476,윽박질,-2
5477,윽박질하다,-2
5478,윽윽거리다,0
5479,윽윽대다,0
5480,윽윽하다,0
5481,은근히,-1
5482,은총,2
5483,은혜,2
5484,은혜나,2
5485,은혜도,-1
5486,은혜로운,1
5487,은혜롭다,2
5488,은혜를,2
5489,은혜에,2
5490,은혜와,2
5491,을러대고,-2
5492,을러대어,-2
5493,음기,-2
5494,음란하고,-1
5495,음란하다,-2
5496,음란한,-2
5497,음모,-2
5498,음미하고,1
5499,음산하고,-1
5500,음식을,2
5501,음식이,-1
5502,음침하다,-1
5503,음침한,-2
5504,음침함,-2
5505,음흉하고,-2
5506,음흉하다,-2
5507,음흉한,-2
5508,응석을,-1
5509,응어리진,-1
5510,응하지,-1
5511,의가,2
5512,의기가,1
5513,의기소침,-1
5514,의기소침하다,-1
5515,의기양양,1
5516,의기양양하게,1
5517,의기양양하다,1
5518,의기양양하여,1
5519,의기저상,-1
5520,의기저상하다,-1
5521,의도에서,-1
5522,의도적으로,-1
5523,의로운,2
5524,의롭다,2
5525,의사와,-1
5526,의식,-2
5527,의식을,-2
5528,의심,-1
5529,의심나다,-1
5530,의심되다,-1
5531,의심스러운,-2
5532,의심스럽거나,-1
5533,의심스럽고,-1
5534,의심스럽다,-1
5535,의심쩍다,-1
5536,의심하는,-1
5537,의심하다,-1
5538,의아스러운,-1
5539,의아심,-1
5540,의아하다,-1
5541,의욕,1
5542,의욕이나,1
5543,의인,-2
5544,의젓하거나,1
5545,의젓하고,1
5546,의젓하다,-2
5547,의젓한,1
5548,의존성이,-1
5549,의좋게,1
5550,의지가,-1
5551,의지를,1
5552,의지하다,1
5553,의지할,-1
5554,의합하다,2
5555,의혹,-1
5556,의회,-1
5557,의회하다,-1
5558,이간질하다,-1
5559,이겨,1
5560,이기거나,1
5561,이기다,1
5562,이기적,-2
5563,이기적인,-2
5564,이기지,-1
5565,이끌리는,1
5566,이득,2
5567,이득을,2
5568,이득이,-1
5569,이득이나,2
5570,이듬해에,2
5571,이랬다저랬다,-1
5572,이러저리,-1
5573,이러지도,-1
5574,이로우며,2
5575,이롭거나,2
5576,이롭게,2
5577,이루거나,1
5578,이루다,1
5579,이루어,1
5580,이루어지다,1
5581,이루어지도록,1
5582,이루지,-1
5583,이룩하다,1
5584,이룩함,1
5585,이룬,1
5586,이룸,1
5587,이르지,-1
5588,이를,-1
5589,이름을,1
5590,이리저리,-1
5591,이리저리로,-1
5592,이뭐병,-1
5593,이바지하다,1
5594,이벤트,1
