,단어,품사,점수
3204,앙징,XR,1
3205,앙징맞,VA,1
3206,앙칼지,VA,-1
3207,앙큼,XR,1
3208,애꿎,VA,-1
3209,애달프,VA,-1
3210,애닯,VA,-1
3211,애잔,XR,-1
3212,애절,XR,-1
3213,애틋,XR,1
3214,앳되,VA,1
3215,야멸차,VA,-1
3216,야멸치,VA,-1
3217,야물딱지,VA,1
3218,야박,XR,-2
3219,약삭빠르,VA,-1
3220,약소,XR,-1
3221,약싹빠르,VA,-1
3222,약아빠지,VA,-1
3223,얄궂,VA,-1
3224,얄딱구리,XR,-1
3225,얄짤없,VA,-1
3226,얍삽,XR,-1
3227,막하,NNG,-1
3228,어두침침,XR,-1
3229,어두컴컴,XR,-1
3230,어둠침침,XR,-1
3231,어리숙,XR,-1
3232,어리어리,XR,-1
3233,어림없,VA,-1
3234,무식,NNG,-2
3235,어마어마,XR,1
3236,하하,MAG,1
3237,어머어마,XR,1
3238,신나,VV,2
3239,어수룩,XR,-1
3240,어줍,VA,-1
3241,어질,VA,2
3242,어쭙,VA,-1
3243,억울히,MAG,-1
3244,얼빵,XR,-1
3245,정확,NNG,1
3246,달달,MAG,1
3247,엉성,XR,-1
3248,엥간,XR,-1
3249,여유,NNG,1
3250,여유작작,XR,1
3251,여전,XR,1
3252,열렬,XR,1
3253,염치없,VA,-1
3254,영악,XR,-2
3255,영특,XR,2
3256,예뿌,VA,2
3257,예쁘장,XR,2
3258,오묘,XR,1
3259,오붓,XR,1
3260,옳바르,VA,1
3261,완강,NNG,1
3262,용의주도,XR,1
3263,우람,XR,1
3264,우숩,VA,-1
3265,우직,XR,2
3266,울창,XR,1
3267,위태위태,XR,-1
3268,으리으리,XR,1
3269,음산,XR,-1
3270,음습,XR,-1
3271,음울,XR,-1
3272,음침,XR,-1
3273,응큼,XR,-1
3274,의롭,VA,2
3275,의심쩍,VA,-1
3276,의좋,VA,2
3277,이쁘장,XR,2
3278,이상야릇,XR,-1
3279,익살맞,VA,1
3280,자신,NNG,1
3281,자질구레,XR,-1
3282,작달막,XR,-1
3283,결정,NNG,2
3284,잠잠,XR,1
3285,잡다,XR,-1
3286,장대,XR,2
3287,들리,VV,1
3288,잽싸,VA,1
3289,적당히,MAG,1
3290,적실,XR,1
3291,적적,XR,-1
3292,절절,XR,-1
3293,정신없,VA,-1
3294,정의,NNG,2
3295,정중,XR,2
3296,조그마,XR,-1
3297,조그맣,VA,-1
3298,조그많,VA,-1
3299,조속,XR,1
3300,조용,XR,1
3301,졸립,VA,-1
3302,좁다랗,VA,-1
3303,좁디좁,VA,-1
3304,좁아터지,VA,-1
3305,망하,VA,-2
3306,주도면밀,XR,1
3307,주옥같,VA,1
3308,주제넘,VA,-1
3309,주책,NNG,-1
3310,주책없,VA,-1
3311,준수,NNG,1
3312,준엄,XR,1
3313,즐비,XR,1
3314,지긋,XR,-1
3315,지랄,NNG,-2
3316,진득,XR,1
3317,진중,XR,2
3318,질척,XR,-1
3319,질퍽,XR,-1
3320,짓궂,VA,-1
3321,징글,NNG,-1
3322,징글맞,VA,-1
3323,짖궂,VA,-1
3324,짭조름,XR,1
3325,짭짜름,XR,1
3326,짭짤,XR,1
3327,쩨쩨,XR,-1
3328,영민,XR,1
3329,완고,XR,-1
3330,즐거운,VA+ETM,2
3331,쪼잔,XR,-1
3332,쪼잘,XR,-1
3333,쫀쫀,XR,-1
3334,찌뿌둥,XR,-1
3335,찝찝,XR,-1
3336,하염없,VA,-1
3337,착하,VA,2
3338,후지,VA,-1
3339,처량,XR,-2
3340,청량,NNG,1
3341,청명,XR,1
3342,청승맞,VA,-1
3343,청아,XR,1
3344,휘황,XR,2
3345,촘촘,XR,1
3346,추악,XR,-2
3347,추저분,XR,-1
3348,추접,XR,-1
3349,치사,XR,-1
3350,케케묵,VA,-1
3351,켸켸묵,VA,-1
3352,크나크,VA,1
3353,비극,NNG,-1
3354,크다랗,VA,1
3355,크디크,VA,1
3356,큼지막,XR,1
3357,큼직,XR,1
3358,탐탁,XR,-1
3359,텁수룩,XR,-1
3360,텁텁,XR,-1
3361,톡톡,XR,1
3362,특별나,VA,1
3363,특출나,VA,2
3364,특출,XR,2
3365,찬란,XR,2
3366,파랗,VA,1
3367,파릇,XR,1
3368,팔팔,XR,1
3369,펑퍼짐,XR,-1
3370,편리,NNG,2
3371,편찮,VA,-2
3372,평이,XR,1
3373,평평,XR,1
3374,푸근,XR,1
3375,푸르디푸르,VA,1
3376,푸르르,VA,1
3377,푸릇,XR,1
3378,푸석,XR,-1
3379,푹신,XR,1
3380,풋풋,XR,1
3381,하잘것없,VA,-1
3382,한가,XR,1
3383,향그럽,VA,1
3384,향긋,XR,1
3385,허무맹랑,XR,-1
3386,허비,NNG,-1
3387,허여멀겋,VA,-1
3388,허접,XR,-2
3389,허황되,VA,-1
3390,허황,XR,-1
3391,험상,NNG,-1
3392,험상궂,VA,-1
3393,호되,VA,-1
3394,호탕,XR,1
3395,화기,NNG,2
3396,환대,NNG,1
3397,환장,NNG,-1
3398,하근,NNG,-1
3399,활달,XR,1
3400,황공,XR,1
3401,황송,XR,1
3402,후덥지근,XR,-1
3403,후련,XR,1
3404,후줄근,XR,-1
3405,후텁지근,XR,-1
3406,훤출,XR,1
3407,훤칠,XR,1
3408,훤하,VA,1
3409,휘황찬란,XR,2
3410,흐드러지,VA,1
3411,흐리멍덩,XR,-1
3412,흐리터분,XR,-1
3413,흐믓,XR,1
3414,흔쾌,XR,1
3415,가득,MAG,1
3416,가위눌리,VV,-1
3417,가장,MAG,1
3418,가치,NNG,1
3419,피우,VV,-1
3420,두박,NNG,-1
3421,금이,NNG,-1
3422,깐족,XR,-1
3423,깔보,VV,-1
3424,뭉개,VV,-1
3425,깝죽거리,VV,-1
3426,깝죽대,VV,-1
3427,깨끗이,MAG,1
3428,깨끗히,MAG,1
3429,껄떡,MAG,-1
3430,껄떡대,VV,-1
3431,꾀부리,VV,-1
3432,꾸짓,VV,-1
3433,꾸짖,VV,-1
3434,내팽겨치,VV,-1
3435,다독이,VV,1
3436,다행,NNG,1
3437,더럽히,VV,-1
3438,태기,NNG,-1
3439,무찌르,VV,1
3440,바람나,VV,-1
3441,바람맞,VV,-1
3442,반기,VV,1
3443,병신,NNG,-1
3444,돋우,VV,1
3445,부도내,VV,-1
3446,비꼬이,VV,-1
3447,비꼬,VV,-1
3448,비아냥거리,VV,-1
3449,비아냥대,VV,-1
3450,빌미잡,VV,-1
3451,빌붙,VV,-1
3452,빌빌,MAG,-1
3453,빌어먹,VV,-2
3454,빗나가,VV,-1
3455,빚내,VV,-1
3456,뻐팅기,VV,-1
3457,뻔히,MAG,-1
3458,뽀록나,VV,-1
3459,삐거덕,MAG,-1
3460,삐걱이,VV,-1
3461,삐그덕,MAG,-1
3462,삐꺽,MAG,-1
3463,삐뚫,VA,-1
3464,삐죽,MAG,-1
3465,삐죽이,NNG,-1
3466,삑삑,MAG,-1
3467,벌벌,MAG,-2
3468,새파래지,VV,-1
3469,생글,MAG,1
3470,발치,NNG,-1
3471,설익,VV,-1
3472,설처대,VV,-1
3473,섬뜩,MAG,-1
3474,소스라치,VV,-1
3475,솟아나,VV,1
3476,솟아오르,VV,1
3477,술렁거리,VV,-1
3478,술렁대,VV,-1
3479,시끌,XR,-1
3480,시발,NNG,-1
3481,시부렁거리,VV,-1
3482,시비,NNG,-1
3483,시뻘개지,VV,-1
3484,시시덕거리,VV,-1
3485,심기,NNG,-1
3486,싸그리,MAG,-1
3487,싸돌,VV,-1
3488,싸돌아다니,VV,-1
3489,싸지르,VV,-1
3490,쏘아붙이,VV,-1
3491,찌그리,VV,-1
3492,씨부렁거리,VV,-2
3493,씨부렁,XR,-2
3494,씨부리,VV,-1
3495,씨불,XR,-2
3496,선비,NNG,-2
3497,안절부절,MAG,-1
3498,안타까,VV,-1
3499,앵앵,MAG,-1
3500,야단맞,VV,-1
3501,눌르,VV,-1
3502,얹히,VV,-1
3503,얹혀살,VV,-1
3504,얼버무리,VV,-1
3505,얼빠지,VV,-1
3506,업신여기,VV,-1
3507,엉키,VV,-1
3508,엎지르,VV,-1
3509,열받,VV,-2
3510,열심히,MAG,1
3511,오그라들,VV,-1
3512,오그라붙,VV,-1
3513,오글대,VV,-1
3514,요절,NNG,-1
3515,욕보,VV,-1
3516,우쭐,MAG,-1
3517,욱박지르,VV,-2
3518,욱씬거리,VV,-1
3519,울궈먹,VV,-1
3520,울컥,MAG,-2
3521,움추러들,VV,-1
3522,움추리,VV,-1
3523,자빠뜨리,VV,-1
3524,정들,VV,1
3525,정떨어지,VV,-2
3526,날리,VV,-1
3527,죽이,VV,-2
3528,죽임,NNG,-1
3529,지껄,XR,-1
3530,지껄이,VV,-1
3531,지적,NNG,-1
3532,지지,NNG,1
3533,질척거리,VV,-1
3534,질타,NNG,-1
3535,짓뭉개,VV,-1
3536,짓밟히,VV,-1
3537,징징,MAG,-1
3538,짜집기,NNG,-1
3539,째려보,VV,-1
3540,쩔쩔매,VV,-1
3541,쪼들리,VV,-1
3542,찌들리,VV,-1
3543,찔끔,MAG,-1
3544,찔리,VV,-1
3545,찝적거리,VV,-1
3546,찝쩍,XR,-1
3547,찡그리,VV,-1
3548,찡얼대,VV,-1
3549,찡찡,MAG,-1
3550,찡찡이,NNG,-1
3551,찢어발기,VV,-2
3552,착찹,XR,-1
3553,처먹,VV,-2
3554,처묵,VV,-1
3555,처바르,VV,-1
3556,처박,VV,-1
3557,처박히,VV,-1
3558,처하,VV,-1
3559,쳐들어가,VV,-1
3560,쳐들어오,VV,-1
3561,치근덕,XR,-1
3562,콩닥거리,VV,1
3563,투덜,XR,-1
3564,투덜거리,VV,-1
3565,투덜대,VV,-1
3566,피맺히,VV,-1
3567,피멍,NNG,-1
3568,피박,NNG,-1
3569,개지랄,NNG,-1
3570,발리,VV,-2
3571,죽인,VV+ETM,-2
3572,피해,NNG,-2
3573,체하,VV,-1
3574,허둥,XR,-1
3575,허둥대,VV,-1
3576,허우적,MAG,-1
3577,헝클어뜨리,VV,-1
3578,붙잡히,VV,-1
3579,붙잡,VV,-1
3580,비보,NNG,-2
3581,비실대,VV,-1
3582,비추,NNG,-2
3583,빼닮,VV,1
3584,빼앗기,VV,-1
3585,빼입,VV,1
3586,뿌러지,VV,-1
3587,삭히,VV,-1
3588,살해,NNG,-2
3589,성내,NNG,-2
3590,수놓,VV,1
3591,쓰다듬,VV,1
3592,쓰러뜨리,VV,1
3593,씹히,VV,-1
3594,아삭,MAG,1
3595,돌아가,VV,-1
3596,뒤지,VV,-1
3597,앓아눕,VV,-1
3598,얕보,VV,-2
3599,얕보이,VV,-2
3600,얻어맞,VV,-1
3601,오타,NNG,-1
3602,우려먹,VV,-1
3603,욱신거리,VV,-1
3604,울렁거리,VV,-1
3605,울먹거리,VV,-1
3606,울먹이,VV,-1
3607,울부짓,VV,-1
3608,웃기,VV,1
3609,으뜸가,VV,2
3610,으스대,VV,-1
3611,으스러뜨리,VV,-1
3612,으스러지,VV,-1
3613,윽박질,NNG,-1
3614,윽박,NNG,-1
3615,자지러지,VV,2
3616,자초,NNG,-1
3617,자행,NNG,-1
3618,잡배,NNG,-1
3619,잡아가,VV,-1
3620,잡아먹,VV,-1
3621,잡혀가,VV,-1
3622,절절매,VV,-1
3623,제명,NNG,-2
3624,조롱,NNG,-1
3625,조아리,VV,-1
3626,주접떨,VV,-1
3627,쥐어짜,VV,-1
3628,쥑이,VV,1
3629,질퍽거리,VV,-1
3630,집어치우,VV,-1
3631,짖밟,VV,-1
3632,짖밟히,VV,-1
3633,짤리,VV,-1
3634,째지,VV,1
3635,쫄리,VV,-1
3636,쫓아내,VV,-1
3637,감사,NNG,2
3638,챙기,VV,1
3639,갈기,NNG,-1
3640,처맞,VV,-1
3641,처지르,VV,-1
3642,철모르,VV,-1
3643,쳐먹,VV,-1
3644,쳐바르,VV,-1
3645,쳐죽이,VV,-1
3646,촐랑거리,VV,-1
3647,촐랑대,VV,-1
3648,촐싹거리,VV,-1
3649,자빠지,VV,-1
3650,촐싹대,VV,-1
3651,후리,VV,-2
3652,털리,VV,-1
3653,토라지,VV,-1
3654,토라진,VV+ETM,-1
3655,툴툴,MAG,-1
3656,틀려먹,VV,-1
3657,틀어박히,VV,-1
3658,파탄,NNG,-2
3659,팔아먹,VV,-1
3660,직이,VV,1
3661,퍼마시,VV,-1
3662,편히,MAG,1
3663,피어나,VV,1
3664,하찮,VA,-1
3665,한숨,NNG,-2
3666,허물어뜨리,VV,1
3667,허위,NNG,-2
3668,흥청,NNG,-1
3669,헛딛,VV,-1
3670,헛물,NNG,-1
3671,헤메,VV,-1
3672,헤헤,MAG,2
3673,혼쭐,NNG,-1
3674,혼쭐나,VV,-1
3675,흉보,NNG,-2
3676,흐흐,MAG,1
3677,흠잡,VV,-1
3678,흥얼,XR,1
3679,흥얼대,VV,1
3680,희희닥거리,VV,1
3681,희희,NNG,1
3682,희락,NNG,2
3683,히죽,MAG,1
3684,히히덕거리,VV,2
3685,히히,MAG,1
3686,치밀,XR,1
3687,거친,VA+ETM,-1
3688,벗겨진,VV+ETM,-1
3689,아쉬운,VA+ETM,-1
3690,흉한,VA+ETM,-1
3691,격하,VA,-2
3692,과한,VA+ETM,-1
3693,가벼운,VA+ETM,-1
3694,값싼,VA+ETM,1
3695,갖추,VV,1
3696,경건,XR,1
3697,구해,VV+EC,1
3698,나쁜,VA+ETM,-1
3699,너그러운,VA+ETM,1
3700,눈꼴사나운,VA+ETM,-1
3701,독한,VA+ETM,-2
3702,두터운,VA+ETM,1
3703,모진,VA+ETM,-1
3704,버벅거리,VA,-1
3705,아름다운,VA+ETM,1
3706,rewte,VV,-2
3707,다재다능,NNG,1
3708,참담,NNG,-1
3709,개고생,NNG,-1
3710,good,SL,1
3711,미아,VV,-2
3712,bad,SL,-1
3713,excellent,SL,2
3714,lol,SL,2
3715,easy,SL,1
3716,아름다운,VA,1
3717,hard,SL,-1
3718,예술,NNG,1
